date,A_YLD_1,rf_rate_annualized,r
2015-09-02,0.0203,0.00020299999999999997,0.0002029793982880044
2015-09-03,0.0153,0.000153,0.00015298829669379175
2015-09-04,0.0254,0.000254,0.0002539677474612908
2015-09-07,0.0254,0.000254,0.0002539677474612908
2015-09-08,0.0254,0.000254,0.0002539677474612908
2015-09-09,0.0355,0.00035499999999999996,0.0003549370024090941
2015-09-10,0.0152,0.000152,0.0001519884491703992
2015-09-11,0.0228,0.000228,0.00022797401195000352
2015-09-14,0.0228,0.000228,0.00022797401195000352
2015-09-15,0.0585,0.000585,0.0005848289542046669
2015-09-16,0.0559,0.000559,0.0005588438177012024
2015-09-17,-0.0076,-7.6e-05,-7.600288814629866e-05
2015-09-18,-0.0178,-0.000178,-0.00017801584388017983
2015-09-21,-0.0152,-0.000152,-0.00015201155317077713
2015-09-22,-0.0152,-0.000152,-0.00015201155317077713
2015-09-23,-0.0025,-2.5e-05,-2.500031250526119e-05
2015-09-24,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-09-25,-0.0229,-0.000229,-0.00022902622450371871
2015-09-28,-0.0102,-0.00010200000000000001,-0.00010200520235380957
2015-09-29,-0.0102,-0.00010200000000000001,-0.00010200520235380957
2015-09-30,-0.0102,-0.00010200000000000001,-0.00010200520235380957
2015-10-01,-0.0254,-0.000254,-0.0002540322634633719
2015-10-02,-0.0076,-7.6e-05,-7.600288814629866e-05
2015-10-05,-0.0076,-7.6e-05,-7.600288814629866e-05
2015-10-06,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-07,0.0025,2.5e-05,2.4999687505149974e-05
2015-10-08,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-09,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-12,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-13,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-14,-0.0102,-0.00010200000000000001,-0.00010200520235380957
2015-10-15,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-16,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-19,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-20,0.0102,0.00010200000000000001,0.00010199479835375543
2015-10-21,0.0102,0.00010200000000000001,0.00010199479835375543
2015-10-22,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-23,-0.0051,-5.1000000000000006e-05,-5.100130054424194e-05
2015-10-26,0.0102,0.00010200000000000001,0.00010199479835375543
2015-10-27,0.0102,0.00010200000000000001,0.00010199479835375543
2015-10-28,0.0305,0.000305,0.0003049534969553785
2015-10-29,0.0559,0.000559,0.0005588438177012024
2015-10-30,0.0712,0.000712,0.0007117466482505437
2015-11-02,0.0483,0.00048300000000000003,0.0004828833930459395
2015-11-03,0.0608,0.000608,0.0006078152428843663
2015-11-04,0.0608,0.000608,0.0006078152428843663
2015-11-05,0.033,0.00033,0.00032994556197597747
2015-11-06,0.0685,0.0006850000000000001,0.0006847654945847421
2015-11-09,0.0735,0.000735,0.0007347300197821374
2015-11-10,0.1246,0.001246,0.0012452243862097491
2015-11-11,0.1246,0.001246,0.0012452243862097491
2015-11-12,0.1246,0.001246,0.0012452243862097491
2015-11-13,0.1119,0.001119,0.0011183743861645189
2015-11-16,0.0991,0.000991,0.0009905092836731248
2015-11-17,0.1348,0.001348,0.0013470922636607248
2015-11-18,0.1271,0.001271,0.001270192963256776
2015-11-19,0.089,0.00089,0.00088960418483298
2015-11-20,0.0941,0.000941,0.0009405575370500825
2015-11-23,0.1093,0.001093,0.001092403110393978
2015-11-24,0.1526,0.0015260000000000002,0.001524836845165745
2015-11-25,0.1678,0.001678,0.0016765937309266234
2015-11-26,0.1678,0.001678,0.0016765937309266234
2015-11-27,0.1627,0.0016270000000000002,0.0016256778693767935
2015-11-30,0.1653,0.001653,0.0016516352991932139
2015-12-01,0.206,0.0020599999999999998,0.0020578811094439887
2015-12-02,0.2034,0.002034,0.0020319342227197953
2015-12-03,0.1983,0.001983,0.0019810364508834953
2015-12-04,0.206,0.0020599999999999998,0.0020578811094439887
2015-12-07,0.2289,0.002289,0.002286384230403907
2015-12-08,0.2721,0.002721,0.002717304781109309
2015-12-09,0.2467,0.002467,0.0024639619510519696
2015-12-10,0.2289,0.002289,0.002286384230403907
2015-12-11,0.2162,0.002162,0.002159666241119131
2015-12-14,0.1983,0.001983,0.0019810364508834953
2015-12-15,0.2543,0.002543,0.0025397720467984883
2015-12-16,0.2391,0.002391,0.0023881461076991047
2015-12-17,0.2187,0.002187,0.00218461199657513
2015-12-18,0.1729,0.001729,0.0017275070001834842
2015-12-21,0.1475,0.001475,0.0014739132560002434
2015-12-22,0.2009,0.002009,0.002006984658262884
2015-12-23,0.1933,0.001933,0.0019311341595594262
2015-12-24,0.1907,0.001907,0.0019051839838953827
2015-12-25,0.1907,0.001907,0.0019051839838953827
2015-12-28,0.1856,0.0018559999999999998,0.0018542797601812646
2015-12-29,0.2136,0.0021360000000000003,0.0021337219953018525
2015-12-30,0.1983,0.001983,0.0019810364508834953
2015-12-31,0.15,0.0015,0.0014988761237359487
2016-01-01,0.15,0.0015,0.0014988761237359487
2016-01-04,0.1551,0.0015509999999999999,0.0015497984417508607
2016-01-05,0.2085,0.002085,0.0020828294041045432
2016-01-06,0.1983,0.001983,0.0019810364508834953
2016-01-07,0.1958,0.001958,0.001956085616501185
2016-01-08,0.1907,0.001907,0.0019051839838953827
2016-01-11,0.1805,0.001805,0.0018033729450952427
2016-01-12,0.2136,0.0021360000000000003,0.0021337219953018525
2016-01-13,0.2187,0.002187,0.00218461199657513
2016-01-14,0.2416,0.002416,0.0024130861642743637
2016-01-15,0.2238,0.002238,0.0022354994081879654
2016-01-18,0.2238,0.002238,0.0022354994081879654
2016-01-19,0.234,0.00234,0.0023372664634864642
2016-01-20,0.2569,0.002569,0.0025657057602285
2016-01-21,0.2721,0.002721,0.002717304781109309
2016-01-22,0.2899,0.002899,0.002894806003142756
2016-01-25,0.2798,0.002798,0.0027940928843762838
2016-01-26,0.3052,0.0030520000000000005,0.0030473521025208223
2016-01-27,0.3052,0.0030520000000000005,0.0030473521025208223
2016-01-28,0.3205,0.003205,0.0031998749351354414
2016-01-29,0.3027,0.003027,0.0030224278597552503
2016-02-01,0.295,0.00295,0.002945657288569538
2016-02-02,0.3409,0.0034089999999999997,0.0034032025314772478
2016-02-03,0.3256,0.003256,0.0032507107101751817
2016-02-04,0.2849,0.002849,0.0028449492913222873
2016-02-05,0.2772,0.002772,0.0027681650932729687
2016-02-08,0.262,0.00262,0.00261657378315404
2016-02-09,0.3052,0.0030520000000000005,0.0030473521025208223
2016-02-10,0.3027,0.003027,0.0030224278597552503
2016-02-11,0.2798,0.002798,0.0027940928843762838
2016-02-12,0.2772,0.002772,0.0027681650932729687
2016-02-15,0.2772,0.002772,0.0027681650932729687
2016-02-16,0.2747,0.002747,0.002743233890924612
2016-02-17,0.2976,0.002976,0.0029715804781603183
2016-02-18,0.2925,0.0029249999999999996,0.0029207305109774785
2016-02-19,0.2874,0.002874,0.0028698779579439857
2016-02-22,0.3001,0.0030009999999999998,0.0029965059882745776
2016-02-23,0.3231,0.003231,0.00322579153551695
2016-02-24,0.3205,0.003205,0.0031998749351354414
2016-02-25,0.318,0.00318,0.0031749544936436683
2016-02-26,0.3078,0.003078,0.0030732726560256454
2016-02-29,0.3129,0.0031290000000000003,0.003124114867234169
2016-03-01,0.3256,0.003256,0.0032507107101751817
2016-03-02,0.2976,0.002976,0.0029715804781603183
2016-03-03,0.2645,0.002645,0.0026415081434517933
2016-03-04,0.2645,0.002645,0.0026415081434517933
2016-03-07,0.267,0.00267,0.0026664418820427247
2016-03-08,0.3103,0.0031030000000000003,0.0030981956315711797
2016-03-09,0.2925,0.0029249999999999996,0.0029207305109774785
2016-03-10,0.3103,0.0031030000000000003,0.0030981956315711797
2016-03-11,0.3129,0.0031290000000000003,0.003124114867234169
2016-03-14,0.3129,0.0031290000000000003,0.003124114867234169
2016-03-15,0.3332,0.003332,0.0033264611881370816
2016-03-16,0.2747,0.002747,0.002743233890924612
2016-03-17,0.2772,0.002772,0.0027681650932729687
2016-03-18,0.2849,0.002849,0.0028449492913222873
2016-03-21,0.295,0.00295,0.002945657288569538
2016-03-22,0.3001,0.0030009999999999998,0.0029965059882745776
2016-03-23,0.2976,0.002976,0.0029715804781603183
2016-03-24,0.2798,0.002798,0.0027940928843762838
2016-03-25,0.2798,0.002798,0.0027940928843762838
2016-03-28,0.2594,0.0025940000000000004,0.0025906413889043105
2016-03-29,0.2263,0.002263,0.0022604432720236415
2016-03-30,0.1882,0.001882,0.0018802312568353369
2016-03-31,0.1958,0.001958,0.001956085616501185
2016-04-01,0.2162,0.002162,0.002159666241119131
2016-04-04,0.1856,0.0018559999999999998,0.0018542797601812646
2016-04-05,0.2238,0.002238,0.0022354994081879654
2016-04-06,0.2162,0.002162,0.002159666241119131
2016-04-07,0.2238,0.002238,0.0022354994081879654
2016-04-08,0.2212,0.002212,0.0022095571297561585
2016-04-11,0.2136,0.0021360000000000003,0.0021337219953018525
2016-04-12,0.2314,0.002314,0.002311326825023628
2016-04-13,0.2263,0.002263,0.0022604432720236415
2016-04-14,0.2136,0.0021360000000000003,0.0021337219953018525
2016-04-15,0.2136,0.0021360000000000003,0.0021337219953018525
2016-04-18,0.2034,0.002034,0.0020319342227197953
2016-04-19,0.2136,0.0021360000000000003,0.0021337219953018525
2016-04-20,0.2212,0.002212,0.0022095571297561585
2016-04-21,0.2263,0.002263,0.0022604432720236415
2016-04-22,0.2289,0.002289,0.002286384230403907
2016-04-25,0.2441,0.002441,0.002438025598858713
2016-04-26,0.2467,0.002467,0.0024639619510519696
2016-04-27,0.2467,0.002467,0.0024639619510519696
2016-04-28,0.2085,0.002085,0.0020828294041045432
2016-04-29,0.2009,0.002009,0.002006984658262884
2016-05-02,0.1831,0.0018310000000000002,0.00182932576287384
2016-05-03,0.2034,0.002034,0.0020319342227197953
2016-05-04,0.1958,0.001958,0.001956085616501185
2016-05-05,0.1856,0.0018559999999999998,0.0018542797601812646
2016-05-06,0.1831,0.0018310000000000002,0.00182932576287384
2016-05-09,0.2162,0.002162,0.002159666241119131
2016-05-10,0.2467,0.002467,0.0024639619510519696
2016-05-11,0.2492,0.002492,0.002488900116871059
2016-05-12,0.262,0.00262,0.00261657378315404
2016-05-13,0.262,0.00262,0.00261657378315404
2016-05-16,0.2594,0.0025940000000000004,0.0025906413889043105
2016-05-17,0.2671,0.002671,0.0026674392186554403
2016-05-18,0.2747,0.002747,0.002743233890924612
2016-05-19,0.2925,0.0029249999999999996,0.0029207305109774785
2016-05-20,0.3078,0.003078,0.0030732726560256454
2016-05-23,0.3179,0.003179,0.0031739576630665702
2016-05-24,0.3511,0.0035110000000000002,0.0035048508284575676
2016-05-25,0.3205,0.003205,0.0031998749351354414
2016-05-26,0.2772,0.002772,0.0027681650932729687
2016-05-27,0.3027,0.003027,0.0030224278597552503
2016-05-30,0.3027,0.003027,0.0030224278597552503
2016-05-31,0.2772,0.002772,0.0027681650932729687
2016-06-01,0.2942,0.002942,0.0029376807873421036
2016-06-02,0.2689,0.0026889999999999996,0.0026853911075934217
2016-06-03,0.2714,0.002714,0.0027103237520558652
2016-06-06,0.2536,0.002536,0.002532789778269521
2016-06-07,0.2714,0.002714,0.0027103237520558652
2016-06-08,0.2384,0.002384,0.0023811627803929296
2016-06-09,0.2435,0.002435,0.0024320401912824156
2016-06-10,0.2435,0.002435,0.0024320401912824156
2016-06-13,0.2511,0.0025109999999999998,0.0025078527069674924
2016-06-14,0.2645,0.002645,0.0026415081434517933
2016-06-15,0.2543,0.002543,0.0025397720467984883
2016-06-16,0.2492,0.002492,0.002488900116871059
2016-06-17,0.2492,0.002492,0.002488900116871059
2016-06-20,0.2492,0.002492,0.002488900116871059
2016-06-21,0.2689,0.0026889999999999996,0.0026853911075934217
2016-06-22,0.2663,0.002663,0.002659460497903635
2016-06-23,0.279,0.0027900000000000004,0.002786115174098749
2016-06-24,0.2409,0.002409,0.002406103011131424
2016-06-27,0.2384,0.002384,0.0023811627803929296
2016-06-28,0.2613,0.002613,0.002609592050856478
2016-06-29,0.2612,0.0026119999999999997,0.002608594656549188
2016-06-30,0.2511,0.0025109999999999998,0.0025078527069674924
2016-07-01,0.246,0.00246,0.0024569791531744226
2016-07-04,0.246,0.00246,0.0024569791531744226
2016-07-05,0.2409,0.002409,0.002406103011131424
2016-07-06,0.2638,0.0026379999999999997,0.002634526585237697
2016-07-07,0.2765,0.002765,0.0027611844192688305
2016-07-08,0.2638,0.0026379999999999997,0.002634526585237697
2016-07-11,0.279,0.0027900000000000004,0.002786115174098749
2016-07-12,0.3001,0.0030009999999999998,0.0029965059882745776
2016-07-13,0.3027,0.003027,0.0030224278597552503
2016-07-14,0.3078,0.003078,0.0030732726560256454
2016-07-15,0.3001,0.0030009999999999998,0.0029965059882745776
2016-07-18,0.2925,0.0029249999999999996,0.0029207305109774785
2016-07-19,0.3171,0.0031709999999999998,0.0031659829826767576
2016-07-20,0.3171,0.0031709999999999998,0.0031659829826767576
2016-07-21,0.3069,0.003069,0.00306430023276854
2016-07-22,0.3069,0.003069,0.00306430023276854
2016-07-25,0.3018,0.0030180000000000003,0.0030134549802834677
2016-07-26,0.312,0.00312,0.003115142900145352
2016-07-27,0.2892,0.002892,0.0028878262131246343
2016-07-28,0.2283,0.002283,0.0022803979151206763
2016-07-29,0.246,0.00246,0.0024569791531744226
2016-08-01,0.2435,0.002435,0.0024320401912824156
2016-08-02,0.2816,0.0028160000000000004,0.002812042499806107
2016-08-03,0.2714,0.002714,0.0027103237520558652
2016-08-04,0.2536,0.002536,0.002532789778269521
2016-08-05,0.2536,0.002536,0.002532789778269521
2016-08-08,0.2536,0.002536,0.002532789778269521
2016-08-09,0.2976,0.002976,0.0029715804781603183
2016-08-10,0.2747,0.002747,0.002743233890924612
2016-08-11,0.2772,0.002772,0.0027681650932729687
2016-08-12,0.2645,0.002645,0.0026415081434517933
2016-08-15,0.2798,0.002798,0.0027940928843762838
2016-08-16,0.2917,0.0029170000000000003,0.002912753810918301
2016-08-17,0.2917,0.0029170000000000003,0.002912753810918301
2016-08-18,0.2892,0.002892,0.0028878262131246343
2016-08-19,0.2993,0.002993,0.0029885298926331646
2016-08-22,0.2841,0.002841,0.002836971986753734
2016-08-23,0.3069,0.003069,0.00306430023276854
2016-08-24,0.3095,0.003095,0.0030902203469780833
2016-08-25,0.312,0.00312,0.003115142900145352
2016-08-26,0.3069,0.003069,0.00306430023276854
2016-08-29,0.3069,0.003069,0.00306430023276854
2016-08-30,0.3323,0.003323,0.003317491036317276
2016-08-31,0.3298,0.0032979999999999997,0.003292573525734824
2016-09-01,0.3196,0.003196,0.0031909036477407618
2016-09-02,0.3095,0.003095,0.0030902203469780833
2016-09-05,0.3095,0.003095,0.0030902203469780833
2016-09-06,0.3044,0.003044,0.0030393764124241867
2016-09-07,0.3358,0.003358,0.003352374508083398
2016-09-08,0.3409,0.0034089999999999997,0.0034032025314772478
2016-09-09,0.3307,0.003307,0.003301543901070265
2016-09-12,0.3561,0.0035610000000000004,0.0035546746514297646
2016-09-13,0.3476,0.0034760000000000004,0.0034699726752821305
2016-09-14,0.3196,0.003196,0.0031909036477407618
2016-09-15,0.279,0.0027900000000000004,0.002786115174098749
2016-09-16,0.2765,0.002765,0.0027611844192688305
2016-09-19,0.246,0.00246,0.0024569791531744226
2016-09-20,0.2942,0.002942,0.0029376807873421036
2016-09-21,0.2105,0.002105,0.002102787591702321
2016-09-22,0.1623,0.001623,0.0016216843588313095
2016-09-23,0.1648,0.001648,0.0016466435380950851
2016-09-26,0.1826,0.0018260000000000001,0.0018243348886874686
2016-09-27,0.2587,0.002587,0.0025836594755507345
2016-09-28,0.2663,0.002663,0.002659460497903635
2016-09-29,0.2409,0.002409,0.002406103011131424
2016-09-30,0.2663,0.002663,0.002659460497903635
2016-10-03,0.2968,0.002968,0.002963604183707382
2016-10-04,0.3205,0.003205,0.0031998749351354414
2016-10-05,0.318,0.00318,0.0031749544936436683
2016-10-06,0.318,0.00318,0.0031749544936436683
2016-10-07,0.3129,0.0031290000000000003,0.003124114867234169
2016-10-10,0.3129,0.0031290000000000003,0.003124114867234169
2016-10-11,0.3256,0.003256,0.0032507107101751817
2016-10-12,0.3476,0.0034760000000000004,0.0034699726752821305
2016-10-13,0.279,0.0027900000000000004,0.002786115174098749
2016-10-14,0.2968,0.002968,0.002963604183707382
2016-10-17,0.2968,0.002968,0.002963604183707382
2016-10-18,0.3374,0.003374,0.0033683208327549086
2016-10-19,0.3272,0.0032719999999999997,0.0032666586560801034
2016-10-20,0.3222,0.003222,0.0032168204806255715
2016-10-21,0.3222,0.003222,0.0032168204806255715
2016-10-24,0.3171,0.0031709999999999998,0.0031659829826767576
2016-10-25,0.3323,0.003323,0.003317491036317276
2016-10-26,0.3222,0.003222,0.0032168204806255715
2016-10-27,0.2765,0.002765,0.0027611844192688305
2016-10-28,0.2765,0.002765,0.0027611844192688305
2016-10-31,0.2968,0.002968,0.002963604183707382
2016-11-01,0.3562,0.003562,0.0035556711025691717
2016-11-02,0.3511,0.0035110000000000002,0.0035048508284575676
2016-11-03,0.3612,0.003612,0.0036054923936084398
2016-11-04,0.3587,0.0035870000000000003,0.003580582058358936
2016-11-07,0.3994,0.003994,0.003986045156063045
2016-11-08,0.4263,0.004263,0.004253939157287624
2016-11-09,0.4288,0.004288,0.004278832724841004
2016-11-10,0.4644,0.004644,0.004633249901456736
2016-11-11,0.4644,0.004644,0.004633249901456736
2016-11-14,0.5075,0.005075,0.005062165592264645
2016-11-15,0.4898,0.0048980000000000004,0.004886043823009635
2016-11-16,0.4542,0.004542,0.004531716245451097
2016-11-17,0.4237,0.004237,0.004228049189648777
2016-11-18,0.4263,0.004263,0.004253939157287624
2016-11-21,0.4288,0.004288,0.004278832724841004
2016-11-22,0.4822,0.004822,0.004810411396565958
2016-11-23,0.4923,0.004923,0.004910921660390408
2016-11-24,0.4923,0.004923,0.004910921660390408
2016-11-25,0.4872,0.0048720000000000005,0.004860170215580395
2016-11-28,0.4567,0.004567,0.004556602899187885
2016-11-29,0.4746,0.004746,0.004734773249425457
2016-11-30,0.4771,0.004771,0.0047596548503290115
2016-12-01,0.4644,0.004644,0.004633249901456736
2016-12-02,0.4618,0.004618,0.004607369752425369
2016-12-05,0.4593,0.004593,0.0045824843620893285
2016-12-06,0.4923,0.004923,0.004910921660390408
2016-12-07,0.4898,0.0048980000000000004,0.004886043823009635
2016-12-08,0.4974,0.004974,0.004961670529621985
2016-12-09,0.5253,0.005253,0.00523925112304885
2016-12-12,0.5025,0.005024999999999999,0.005012416823536527
2016-12-13,0.5305,0.005305,0.005290978056578284
2016-12-14,0.5279,0.005279000000000001,0.005265114924273133
2016-12-15,0.4949,0.004949,0.004936793954746996
2016-12-16,0.4923,0.004923,0.004910921660390408
2016-12-19,0.4847,0.004847000000000001,0.004835291115565685
2016-12-20,0.5203,0.005203,0.005189511163546934
2016-12-21,0.5076,0.005076000000000001,0.0050631605423953965
2016-12-22,0.5,0.005,0.004987541511038968
2016-12-23,0.5075,0.005075,0.005062165592264645
2016-12-26,0.5075,0.005075,0.005062165592264645
2016-12-27,0.5101,0.005101,0.005088033973940211
2016-12-28,0.505,0.00505,0.005037291517268084
2016-12-29,0.4364,0.004364,0.004354505365035753
2016-12-30,0.4872,0.0048720000000000005,0.004860170215580395
2017-01-02,0.4872,0.0048720000000000005,0.004860170215580395
2017-01-03,0.4872,0.0048720000000000005,0.004860170215580395
2017-01-04,0.5203,0.005203,0.005189511163546934
2017-01-05,0.5127,0.0051270000000000005,0.005113901686459917
2017-01-06,0.5101,0.005101,0.005088033973940211
2017-01-09,0.4923,0.004923,0.004910921660390408
2017-01-10,0.5076,0.005076000000000001,0.0050631605423953965
2017-01-11,0.5025,0.005024999999999999,0.005012416823536527
2017-01-12,0.5152,0.005152,0.005138773855946073
2017-01-13,0.5228,0.005228,0.005214381452555838
2017-01-16,0.5228,0.005228,0.005214381452555838
2017-01-17,0.5202,0.005202,0.00518851633912087
2017-01-18,0.5254,0.005254,0.005240245897004016
2017-01-19,0.505,0.00505,0.005037291517268084
2017-01-20,0.4898,0.0048980000000000004,0.004886043823009635
2017-01-23,0.4847,0.004847000000000001,0.004835291115565685
2017-01-24,0.5,0.005,0.004987541511038968
2017-01-25,0.4898,0.0048980000000000004,0.004886043823009635
2017-01-26,0.4949,0.004949,0.004936793954746996
2017-01-27,0.5101,0.005101,0.005088033973940211
2017-01-30,0.4999,0.004999,0.00498654648566839
2017-01-31,0.5127,0.0051270000000000005,0.005113901686459917
2017-02-01,0.5076,0.005076000000000001,0.0050631605423953965
2017-02-02,0.4949,0.004949,0.004936793954746996
2017-02-03,0.4974,0.004974,0.004961670529621985
2017-02-06,0.5101,0.005101,0.005088033973940211
2017-02-07,0.5356,0.005356,0.005341707642531322
2017-02-08,0.533,0.0053300000000000005,0.005315845822235851
2017-02-09,0.5381,0.005381,0.005366574146705117
2017-02-10,0.533,0.0053300000000000005,0.005315845822235851
2017-02-13,0.5304,0.005304,0.005289983333089114
2017-02-14,0.5356,0.005356,0.005341707642531322
2017-02-15,0.5279,0.005279000000000001,0.005265114924273133
2017-02-16,0.5177,0.005177,0.005163645406822801
2017-02-17,0.5126,0.0051259999999999995,0.0051129067868128176
2017-02-20,0.5126,0.0051259999999999995,0.0051129067868128176
2017-02-21,0.5126,0.0051259999999999995,0.0051129067868128176
2017-02-22,0.5127,0.0051270000000000005,0.005113901686459917
2017-02-23,0.5025,0.005024999999999999,0.005012416823536527
2017-02-24,0.5076,0.005076000000000001,0.0050631605423953965
2017-02-27,0.4974,0.004974,0.004961670529621985
2017-02-28,0.6093,0.0060929999999999995,0.006074512732773172
2017-03-01,0.6194,0.006194,0.006174896028083376
2017-03-02,0.6525,0.0065249999999999996,0.006503804338666068
2017-03-03,0.688,0.00688,0.0068564407964863934
2017-03-06,0.7185,0.007185,0.007159310865060622
2017-03-07,0.7492,0.0074919999999999995,0.007464074360525412
2017-03-08,0.7135,0.007135,0.007109666319992932
2017-03-09,0.7186,0.0071860000000000005,0.0071603037308236
2017-03-10,0.7389,0.007389,0.00736183507186302
2017-03-13,0.7338,0.007338,0.00731120786528772
2017-03-14,0.767,0.00767,0.00764073509595308
2017-03-15,0.7212,0.007212,0.00718611789465967
2017-03-16,0.7211,0.0072109999999999995,0.0071851250545263735
2017-03-17,0.7186,0.0071860000000000005,0.0071603037308236
2017-03-20,0.7211,0.0072109999999999995,0.0071851250545263735
2017-03-21,0.767,0.00767,0.00764073509595308
2017-03-22,0.7593,0.007593,0.007564318270915776
2017-03-23,0.7593,0.007593,0.007564318270915776
2017-03-24,0.7618,0.007618000000000001,0.00758912956859252
2017-03-27,0.7694,0.0076939999999999995,0.007664552133472017
2017-03-28,0.7873,0.007873,0.007842169648018068
2017-03-29,0.7669,0.0076690000000000005,0.007639742707079406
2017-03-30,0.7568,0.007568,0.007539506357623266
2017-03-31,0.7465,0.007465,0.007437274781177946
2017-04-03,0.7516,0.007516,0.00748789560590127
2017-04-04,0.7924,0.007924,0.007892769981296573
2017-04-05,0.7949,0.007949000000000001,0.007917573131099385
2017-04-06,0.8,0.008,0.007968169649176881
2017-04-07,0.8101,0.008101,0.008068363042349543
2017-04-10,0.7949,0.007949000000000001,0.007917573131099385
2017-04-11,0.8102,0.008102,0.008069355005956522
2017-04-12,0.8128,0.008128,0.008095145714359134
2017-04-13,0.8025,0.008025,0.007992970928924129
2017-04-14,0.8025,0.008025,0.007992970928924129
2017-04-17,0.7974,0.007974,0.007942375665721218
2017-04-18,0.8179,0.008178999999999999,0.008145733248907097
2017-04-19,0.7975,0.007975,0.0079433677543109
2017-04-20,0.7822,0.007822,0.007791566754216272
2017-04-21,0.7694,0.0076939999999999995,0.007664552133472017
2017-04-24,0.7821,0.007821,0.007790574515015265
2017-04-25,0.8179,0.008178999999999999,0.008145733248907097
2017-04-26,0.8204,0.008204,0.008170530125295606
2017-04-27,0.7949,0.007949000000000001,0.007917573131099385
2017-04-28,0.7923,0.007923,0.007891777842508123
2017-05-01,0.7974,0.007974,0.007942375665721218
2017-05-02,0.856,0.00856,0.008523570940876794
2017-05-03,0.8586,0.008586,0.008549349937539922
2017-05-04,0.8764,0.008764,0.008725819068292584
2017-05-05,0.8839,0.008839,0.008800164715116654
2017-05-08,0.8839,0.008839,0.008800164715116654
2017-05-09,0.9044,0.009044,0.009003347952901274
2017-05-10,0.884,0.00884,0.008801155953068695
2017-05-11,0.8738,0.008738000000000001,0.008700044620483838
2017-05-12,0.8687,0.008687,0.008649485120120091
2017-05-15,0.8763,0.008763,0.008724827755660913
2017-05-16,0.9044,0.009044,0.009003347952901274
2017-05-17,0.8968,0.008968,0.008928026299674338
2017-05-18,0.9069,0.009069,0.009028123572503566
2017-05-19,0.8992,0.008992,0.008951812697820145
2017-05-22,0.8916,0.008916,0.00887648716262615
2017-05-23,0.9248,0.009248,0.009205499079392958
2017-05-24,0.9197,0.009197,0.009154965128741959
2017-05-25,0.9222,0.009222000000000001,0.009179736992266275
2017-05-26,0.9246,0.009245999999999999,0.009203517403945979
2017-05-29,0.9246,0.009245999999999999,0.009203517403945979
2017-05-30,0.9246,0.009245999999999999,0.009203517403945979
2017-05-31,0.9681,0.009681,0.009634439380551732
2017-06-01,0.9655,0.009655,0.009608688341594849
2017-06-02,0.968,0.00968,0.009633448968237996
2017-06-05,0.9628,0.009628,0.009581946176181078
2017-06-06,0.9732,0.009732,0.009684949107894148
2017-06-07,0.9833,0.009833,0.009784970647269322
2017-06-08,0.9884,0.009883999999999999,0.009835472772082712
2017-06-09,0.996,0.00996,0.009910726108514466
2017-06-12,0.9883,0.009883,0.009834482558855228
2017-06-13,0.9961,0.009961,0.009911716246247714
2017-06-14,1.0012,0.010012,0.009962211970706049
2017-06-15,1.0037,0.010037,0.009986963845538235
2017-06-16,1.0011,0.010011,0.009961221882969506
2017-06-19,1.001,0.010009999999999998,0.009960231794252688
2017-06-20,1.0088,0.010088,0.010037455770553625
2017-06-21,0.9808,0.009808,0.009760213772160112
2017-06-22,0.9426,0.009426,0.00938185246826242
2017-06-23,0.9476,0.009476,0.009431384342529053
2017-06-26,0.9476,0.009476,0.009431384342529053
2017-06-27,1.0063,0.010062999999999999,0.010012705145475163
2017-06-28,1.0012,0.010012,0.009962211970706049
2017-06-29,1.019,0.01019,0.010138431972924281
2017-06-30,1.0112,0.010112000000000001,0.01006121579431457
2017-07-03,1.0163,0.010163,0.010111703970439955
2017-07-04,1.0163,0.010163,0.010111703970439955
2017-07-05,1.0368,0.010367999999999999,0.010314620927124532
2017-07-06,1.0266,0.010265999999999999,0.010213662514976206
2017-07-07,1.0265,0.010265,0.010212672676166368
2017-07-10,1.0291,0.010291,0.010238408166795202
2017-07-11,1.0496,0.010496,0.010441299417286463
2017-07-12,1.0368,0.010367999999999999,0.010314620927124532
2017-07-13,1.0292,0.010291999999999999,0.010239397980131171
2017-07-14,1.024,0.01024,0.010187926387489806
2017-07-17,1.0392,0.010391999999999998,0.010338374366425738
2017-07-18,1.0573,0.010572999999999999,0.010517496716871128
2017-07-19,1.1005,0.011005000000000001,0.010944885624522274
2017-07-20,1.1336,0.011335999999999999,0.011272229037879108
2017-07-21,1.1641,0.011640999999999999,0.011573764846057828
2017-07-24,1.1641,0.011640999999999999,0.011573764846057828
2017-07-25,1.1592,0.011592,0.011525327518266569
2017-07-26,1.1107,0.011107,0.011045770244253086
2017-07-27,1.0929,0.010929,0.010869710074740968
2017-07-28,1.0571,0.010570999999999999,0.010515517639675405
