,date,C,K,expiration_date,initial_moneyness,option_id,S
3016,2020-03-23,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,28.952637714000005
3017,2020-03-24,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,33.666633000000004
3018,2020-03-25,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,35.94996405
3019,2020-03-26,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,35.210631456
3020,2020-03-27,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,34.290632376000005
3021,2020-03-30,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,33.475299858
3022,2020-03-31,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,34.933298400000005
3023,2020-04-01,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,32.103967896
3024,2020-04-02,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,30.297969702000003
3025,2020-04-03,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,32.000634665999996
3026,2020-04-06,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,34.415965584
3027,2020-04-07,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,36.36329697000001
3028,2020-04-08,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,36.589296744
3029,2020-04-09,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,38.199961800000004
3030,2020-04-13,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,43.396623270000006
3031,2020-04-14,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,47.325952674
3032,2020-04-15,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,48.65528467800001
3033,2020-04-16,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,49.680616986000004
3034,2020-04-17,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,50.259283073999995
3035,2020-04-20,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,49.757283576
3036,2020-04-21,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,45.781287552
3037,2020-04-22,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,48.807284526000004
3038,2020-04-23,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,47.041952957999996
3039,2020-04-24,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,48.34328499
3040,2020-04-27,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.24994675000001
3041,2020-04-28,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,51.274615392
3042,2020-04-29,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.367279966000005
3043,2020-04-30,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,52.125281208000004
3044,2020-05-01,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,46.75461991200001
3045,2020-05-04,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,50.74594925400001
3046,2020-05-05,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,51.213948786
3047,2020-05-06,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,52.171947828
3048,2020-05-07,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,52.002614664
3049,2020-05-08,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.627945372
3050,2020-05-11,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.08594591400001
3051,2020-05-12,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.960612706
3052,2020-05-13,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,52.730613936
3053,2020-05-14,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.555279778
3054,2020-05-15,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.277946721999996
3055,2020-05-18,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.241945758
3056,2020-05-19,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.86727946600001
3057,2020-05-20,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.37061229599999
3058,2020-05-21,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,55.173278159999995
3059,2020-05-22,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.458612208000005
3060,2020-05-26,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.591278742
3061,2020-05-27,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,54.681945318000004
3062,2020-05-28,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,53.720612945999996
3063,2020-05-29,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,55.666611
3064,2020-06-01,827.2,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,59.87327346
3065,2020-06-02,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,58.770607895999994
3066,2020-06-03,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,58.86394113600001
3067,2020-06-04,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,57.625275708
3068,2020-06-05,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,59.043940956
3069,2020-06-08,894.2,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,63.327936672
3070,2020-06-09,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,62.711270622
3071,2020-06-10,953.3,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,68.33659833
3072,2020-06-11,,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,64.855935144
3073,2020-06-12,895.3,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,62.351937648
3074,2020-06-15,942.9,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,66.05993394
3075,2020-06-16,931.25,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,65.475267858
3076,2020-06-17,937.35,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,66.119267214
3077,2020-06-18,944.5,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,66.930599736
3078,2020-06-19,951.85,55.0,2020-06-19,OTM,TSLA_2020-06-19_K55,66.72659994
3079,2020-04-20,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,49.757283576
3080,2020-04-21,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,45.781287552
3081,2020-04-22,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,48.807284526000004
3082,2020-04-23,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,47.041952957999996
3083,2020-04-24,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,48.34328499
3084,2020-04-27,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.24994675000001
3085,2020-04-28,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,51.274615392
3086,2020-04-29,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.367279966000005
3087,2020-04-30,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,52.125281208000004
3088,2020-05-01,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,46.75461991200001
3089,2020-05-04,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,50.74594925400001
3090,2020-05-05,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,51.213948786
3091,2020-05-06,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,52.171947828
3092,2020-05-07,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,52.002614664
3093,2020-05-08,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.627945372
3094,2020-05-11,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.08594591400001
3095,2020-05-12,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.960612706
3096,2020-05-13,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,52.730613936
3097,2020-05-14,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.555279778
3098,2020-05-15,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.277946721999996
3099,2020-05-18,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.241945758
3100,2020-05-19,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.86727946600001
3101,2020-05-20,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.37061229599999
3102,2020-05-21,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,55.173278159999995
3103,2020-05-22,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.458612208000005
3104,2020-05-26,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.591278742
3105,2020-05-27,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,54.681945318000004
3106,2020-05-28,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,53.720612945999996
3107,2020-05-29,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,55.666611
3108,2020-06-01,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,59.87327346
3109,2020-06-02,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,58.770607895999994
3110,2020-06-03,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,58.86394113600001
3111,2020-06-04,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,57.625275708
3112,2020-06-05,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,59.043940956
3113,2020-06-08,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,63.327936672
3114,2020-06-09,884.7,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,62.711270622
3115,2020-06-10,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,68.33659833
3116,2020-06-11,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,64.855935144
3117,2020-06-12,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,62.351937648
3118,2020-06-15,906.65,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,66.05993394
3119,2020-06-16,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,65.475267858
3120,2020-06-17,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,66.119267214
3121,2020-06-18,951.9,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,66.930599736
3122,2020-06-19,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,66.72659994
3123,2020-06-22,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,66.28793371200001
3124,2020-06-23,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,66.785266548
3125,2020-06-24,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,64.05660261000001
3126,2020-06-25,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,65.731934268
3127,2020-06-26,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,63.982602684
3128,2020-06-29,927.25,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,67.28993271
3129,2020-06-30,1021.8,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,71.987261346
3130,2020-07-01,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,74.64192535800001
3131,2020-07-02,1131.9,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,80.57725275600001
3132,2020-07-06,1293.45,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,91.43857522799999
3133,2020-07-07,1317.9,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,92.657240676
3134,2020-07-08,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,91.05857560800001
3135,2020-07-09,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,92.95190704800001
3136,2020-07-10,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,102.97656369000002
3137,2020-07-13,1684.29,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,99.803900196
3138,2020-07-14,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,101.11989888
3139,2020-07-15,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,103.06723026600001
3140,2020-07-16,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,100.04256662400002
3141,2020-07-17,,60.0,2020-07-17,ATM,TSLA_2020-07-17_K60,100.05589994399999
3142,2020-05-26,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,54.591278742
3143,2020-05-27,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,54.681945318000004
3144,2020-05-28,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,53.720612945999996
3145,2020-05-29,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,55.666611
3146,2020-06-01,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,59.87327346
3147,2020-06-02,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,58.770607895999994
3148,2020-06-03,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,58.86394113600001
3149,2020-06-04,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,57.625275708
3150,2020-06-05,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,59.043940956
3151,2020-06-08,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,63.327936672
3152,2020-06-09,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,62.711270622
3153,2020-06-10,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,68.33659833
3154,2020-06-11,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,64.855935144
3155,2020-06-12,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,62.351937648
3156,2020-06-15,890.7,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,66.05993394
3157,2020-06-16,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,65.475267858
3158,2020-06-17,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,66.119267214
3159,2020-06-18,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,66.930599736
3160,2020-06-19,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,66.72659994
3161,2020-06-22,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,66.28793371200001
3162,2020-06-23,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,66.785266548
3163,2020-06-24,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,64.05660261000001
3164,2020-06-25,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,65.731934268
3165,2020-06-26,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,63.982602684
3166,2020-06-29,889.45,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,67.28993271
3167,2020-06-30,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,71.987261346
3168,2020-07-01,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,74.64192535800001
3169,2020-07-02,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,80.57725275600001
3170,2020-07-06,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,91.43857522799999
3171,2020-07-07,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,92.657240676
3172,2020-07-08,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,91.05857560800001
3173,2020-07-09,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,92.95190704800001
3174,2020-07-10,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,102.97656369000002
3175,2020-07-13,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,99.803900196
3176,2020-07-14,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,101.11989888
3177,2020-07-15,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,103.06723026600001
3178,2020-07-16,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,100.04256662400002
3179,2020-07-17,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,100.05589994399999
3180,2020-07-20,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,109.5332238
3181,2020-07-21,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,104.55722877599999
3182,2020-07-22,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,106.155227178
3183,2020-07-23,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,100.871232462
3184,2020-07-24,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,94.4665722
3185,2020-07-27,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,102.63989735999999
3186,2020-07-28,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,98.432568234
3187,2020-07-29,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,99.94056672599999
3188,2020-07-30,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,99.16590083400001
3189,2020-07-31,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,95.383904616
3190,2020-08-03,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,98.99990100000001
3191,2020-08-04,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,99.1332342
3192,2020-08-05,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,99.00123433200001
3193,2020-08-06,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,99.305234028
3194,2020-08-07,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,96.847236486
3195,2020-08-10,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,94.57123876200001
3196,2020-08-11,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,91.625908374
3197,2020-08-12,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,103.650563016
3198,2020-08-13,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,108.06655860000001
3199,2020-08-14,1545.67,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,110.04722328600002
3200,2020-08-17,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,122.37587762400001
3201,2020-08-18,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,125.805874194
3202,2020-08-19,1774.6,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,125.235208098
3203,2020-08-20,1866.14,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,133.455199878
3204,2020-08-21,,100.0,2020-08-21,OTM,TSLA_2020-08-21_K100,136.665196668
3205,2020-06-22,510.67,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,66.28793371200001
3206,2020-06-23,510.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,66.785266548
3207,2020-06-24,482.85,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,64.05660261000001
3208,2020-06-25,479.02,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,65.731934268
3209,2020-06-26,467.65,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,63.982602684
3210,2020-06-29,495.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,67.28993271
3211,2020-06-30,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,71.987261346
3212,2020-07-01,630.15,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,74.64192535800001
3213,2020-07-02,716.03,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,80.57725275600001
3214,2020-07-06,823.45,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,91.43857522799999
3215,2020-07-07,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,92.657240676
3216,2020-07-08,873.03,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,91.05857560800001
3217,2020-07-09,879.66,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,92.95190704800001
3218,2020-07-10,1042.99,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,102.97656369000002
3219,2020-07-13,1030.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,99.803900196
3220,2020-07-14,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,101.11989888
3221,2020-07-15,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,103.06723026600001
3222,2020-07-16,986.6,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,100.04256662400002
3223,2020-07-17,1015.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,100.05589994399999
3224,2020-07-20,1138.77,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,109.5332238
3225,2020-07-21,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,104.55722877599999
3226,2020-07-22,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,106.155227178
3227,2020-07-23,1045.06,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,100.871232462
3228,2020-07-24,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,94.4665722
3229,2020-07-27,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,102.63989735999999
3230,2020-07-28,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,98.432568234
3231,2020-07-29,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,99.94056672599999
3232,2020-07-30,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,99.16590083400001
3233,2020-07-31,932.4,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,95.383904616
3234,2020-08-03,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,98.99990100000001
3235,2020-08-04,1011.79,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,99.1332342
3236,2020-08-05,990.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,99.00123433200001
3237,2020-08-06,990.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,99.305234028
3238,2020-08-07,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,96.847236486
3239,2020-08-10,922.71,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,94.57123876200001
3240,2020-08-11,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,91.625908374
3241,2020-08-12,1025.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,103.650563016
3242,2020-08-13,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,108.06655860000001
3243,2020-08-14,1140.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,110.04722328600002
3244,2020-08-17,1279.5,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,122.37587762400001
3245,2020-08-18,1384.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,125.805874194
3246,2020-08-19,1376.81,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,125.235208098
3247,2020-08-20,1501.55,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,133.455199878
3248,2020-08-21,1558.8,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,136.665196668
3249,2020-08-24,1489.37,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,134.27986572
3250,2020-08-25,1492.51,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,134.88919844400002
3251,2020-08-26,1652.72,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,143.54452312200002
3252,2020-08-27,1650.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,149.24985075
3253,2020-08-28,1715.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,147.55985244000001
3254,2020-08-31,381.0,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,166.10650056
3255,2020-09-01,374.5,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,158.34984165
3256,2020-09-02,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,149.12318421
3257,2020-09-03,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,135.666531
3258,2020-09-04,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,139.43986056
3259,2020-09-08,231.76,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,110.06988992999999
3260,2020-09-09,267.62,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,122.09321123999999
3261,2020-09-10,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,123.77987621999999
3262,2020-09-11,,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,124.23987576
3263,2020-09-14,309.18,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,139.87319346
3264,2020-09-15,355.09,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,149.91985008
3265,2020-09-16,343.1,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,147.25318608
3266,2020-09-17,331.39,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,141.14319219
3267,2020-09-18,337.07,100.0,2020-09-18,ATM,TSLA_2020-09-18_K100,147.38318594999998
3268,2020-06-22,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,66.28793371200001
3269,2020-06-23,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,66.785266548
3270,2020-06-24,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,64.05660261000001
3271,2020-06-25,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,65.731934268
3272,2020-06-26,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,63.982602684
3273,2020-06-29,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,67.28993271
3274,2020-06-30,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,71.987261346
3275,2020-07-01,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,74.64192535800001
3276,2020-07-02,759.65,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,80.57725275600001
3277,2020-07-06,880.2,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,91.43857522799999
3278,2020-07-07,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,92.657240676
3279,2020-07-08,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,91.05857560800001
3280,2020-07-09,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,92.95190704800001
3281,2020-07-10,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,102.97656369000002
3282,2020-07-13,1225.99,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,99.803900196
3283,2020-07-14,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,101.11989888
3284,2020-07-15,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,103.06723026600001
3285,2020-07-16,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,100.04256662400002
3286,2020-07-17,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,100.05589994399999
3287,2020-07-20,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,109.5332238
3288,2020-07-21,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,104.55722877599999
3289,2020-07-22,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,106.155227178
3290,2020-07-23,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,100.871232462
3291,2020-07-24,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,94.4665722
3292,2020-07-27,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,102.63989735999999
3293,2020-07-28,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,98.432568234
3294,2020-07-29,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,99.94056672599999
3295,2020-07-30,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,99.16590083400001
3296,2020-07-31,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,95.383904616
3297,2020-08-03,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,98.99990100000001
3298,2020-08-04,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,99.1332342
3299,2020-08-05,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,99.00123433200001
3300,2020-08-06,,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,99.305234028
3301,2020-08-07,1033.0,90.0,2020-09-18,ITM,TSLA_2020-09-18_K90,96.847236486
