Unnamed: 0,date,C,K,expiration_date,option_id,S,TTM,r,IV,delta,vega,initial_moneyness,delta_start
20733,2020-10-26,0.84,145.0,2020-12-18,AAPL_2020-12-18_K145,115.05,0.14520547945205478,0.0007856912637671,0.44145512131726816,0.09842236482296074,7.605030908210627,OTM,0.14204478722242575
20734,2020-10-27,0.85,145.0,2020-12-18,AAPL_2020-12-18_K145,116.6,0.14246575342465753,0.0009145816426785,0.4267701779180526,0.10170536997358481,7.819546746313928,OTM,0.14204478722242575
20735,2020-10-28,0.6,145.0,2020-12-18,AAPL_2020-12-18_K145,111.2,0.13972602739726028,0.0009145816426785,0.46371724046226176,0.07440707752184486,5.848433272343167,OTM,0.14204478722242575
20736,2020-10-29,0.71,145.0,2020-12-18,AAPL_2020-12-18_K145,115.32,0.136986301369863,0.0008386482362394,0.43269269111352077,0.08862183054072115,6.852014364365993,OTM,0.14204478722242575
20737,2020-10-30,0.32,145.0,2020-12-18,AAPL_2020-12-18_K145,108.86,0.13424657534246576,0.0008386482362394,0.4438813456183044,0.046416760497913705,3.876047277174173,OTM,0.14204478722242575
20738,2020-11-02,0.25,145.0,2020-12-18,AAPL_2020-12-18_K145,108.77,0.12602739726027398,0.0008126696945134,0.43922732465343717,0.03876698886621649,3.243794072770818,OTM,0.14204478722242575
20739,2020-11-03,0.24,145.0,2020-12-18,AAPL_2020-12-18_K145,110.44,0.1232876712328767,0.0009125834690091,0.42097382653805115,0.0385929084365534,3.245678137261714,OTM,0.14204478722242575
20740,2020-11-04,0.27,145.0,2020-12-18,AAPL_2020-12-18_K145,114.95,0.12054794520547946,0.0008366499108361,0.3803536610085239,0.04534299218114962,3.8061867373629505,OTM,0.14204478722242575
20741,2020-11-05,0.37,145.0,2020-12-18,AAPL_2020-12-18_K145,119.03,0.1178082191780822,0.0008616286913632,0.35800394570183336,0.06131107942152722,4.949744532632378,OTM,0.14204478722242575
20742,2020-11-06,0.28,145.0,2020-12-18,AAPL_2020-12-18_K145,118.69,0.11506849315068493,0.0008366499108361,0.34654185832009354,0.0501269124521598,4.1608200421950725,OTM,0.14204478722242575
20743,2020-11-09,0.26,145.0,2020-12-18,AAPL_2020-12-18_K145,116.32,0.10684931506849316,0.0008866068479668,0.3840028928316841,0.04529822235105533,3.6232339119239727,OTM,0.14204478722242575
20744,2020-11-10,0.22,145.0,2020-12-18,AAPL_2020-12-18_K145,115.97,0.10410958904109589,0.0009125834690091,0.3816475564785632,0.03990117702810718,3.2180519925239506,OTM,0.14204478722242575
20745,2020-11-11,0.22,145.0,2020-12-18,AAPL_2020-12-18_K145,119.49,0.10136986301369863,0.0009125834690091,0.34287776150008703,0.04298205230679645,3.475082873578318,OTM,0.14204478722242575
20746,2020-11-12,0.2,145.0,2020-12-18,AAPL_2020-12-18_K145,119.21,0.09863013698630137,0.0008616286913632,0.3450810449452139,0.0398726057993831,3.2178565844668228,OTM,0.14204478722242575
20747,2020-11-13,0.15,145.0,2020-12-18,AAPL_2020-12-18_K145,119.26,0.0958904109589041,0.0008366499108361,0.33228437280334394,0.032369850569426824,2.675920663203812,OTM,0.14204478722242575
20748,2020-11-16,0.14,145.0,2020-12-18,AAPL_2020-12-18_K145,120.3,0.08767123287671233,0.0007607105863199,0.330527409983018,0.03154631253923062,2.526632173255438,OTM,0.14204478722242575
20749,2020-11-17,0.15,145.0,2020-12-18,AAPL_2020-12-18_K145,119.39,0.08493150684931507,0.0008106713171957,0.3514165109577861,0.03246726722865525,2.5273764886642027,OTM,0.14204478722242575
20750,2020-11-18,0.13,145.0,2020-12-18,AAPL_2020-12-18_K145,118.03,0.0821917808219178,0.0007097480692401,0.366339339777639,0.028299578324273763,2.1934639458486944,OTM,0.14204478722242575
20751,2020-11-19,0.12,145.0,2020-12-18,AAPL_2020-12-18_K145,118.64,0.07945205479452055,0.0005828301215228,0.35995520782724205,0.027032632021102548,2.0865519355718907,OTM,0.14204478722242575
20752,2020-11-20,0.11,145.0,2020-12-18,AAPL_2020-12-18_K145,117.34,0.07671232876712329,0.0006078152428843,0.3783400601802009,0.024590794790861615,1.8733318576632052,OTM,0.14204478722242575
20753,2020-11-23,0.09,145.0,2020-12-18,AAPL_2020-12-18_K145,113.85,0.0684931506849315,0.0006587829548498,0.4361237292877282,0.019629407610468403,1.4199420067788062,OTM,0.14204478722242575
20754,2020-11-24,0.08,145.0,2020-12-18,AAPL_2020-12-18_K145,115.17,0.06575342465753424,0.0008126696945134,0.41933506769757806,0.01841063998723894,1.3327167295839435,OTM,0.14204478722242575
20755,2020-11-25,0.09,145.0,2020-12-18,AAPL_2020-12-18_K145,116.03,0.06301369863013699,0.0008126696945134,0.42345856865456566,0.02051897351198292,1.441212903738092,OTM,0.14204478722242575
20756,2020-11-27,0.09,145.0,2020-12-18,AAPL_2020-12-18_K145,116.59,0.057534246575342465,0.0007367285488647,0.4348472045364563,0.020766730398662885,1.3979121039061837,OTM,0.14204478722242575
20757,2020-11-30,0.16,145.0,2020-12-18,AAPL_2020-12-18_K145,119.05,0.049315068493150684,0.0007117466482505,0.47211309759606235,0.033769261976093,1.9836050300148838,OTM,0.14204478722242575
20758,2020-12-01,0.18,145.0,2020-12-18,AAPL_2020-12-18_K145,122.72,0.04657534246575343,0.0008106713171957,0.43096304704643235,0.040336099239099976,2.2978440395416264,OTM,0.14204478722242575
20759,2020-12-02,0.18,145.0,2020-12-18,AAPL_2020-12-18_K145,123.08,0.043835616438356165,0.0007607105863199,0.437734623193687,0.040740110327981104,2.253937471309063,OTM,0.14204478722242575
20760,2020-12-03,0.13,145.0,2020-12-18,AAPL_2020-12-18_K145,122.94,0.0410958904109589,0.0007347300197821,0.4294903175685484,0.032038407510068985,1.7905801936273202,OTM,0.14204478722242575
20761,2020-12-04,0.1,145.0,2020-12-18,AAPL_2020-12-18_K145,122.25,0.038356164383561646,0.0007347300197821,0.43818385110132385,0.025858865430640126,1.439464829252037,OTM,0.14204478722242575
20762,2020-12-07,0.1,145.0,2020-12-18,AAPL_2020-12-18_K145,123.75,0.030136986301369864,0.0007097480692401,0.46403312569429916,0.027011069184311558,1.3395266993184087,OTM,0.14204478722242575
20763,2020-12-08,0.1,145.0,2020-12-18,AAPL_2020-12-18_K145,124.38,0.0273972602739726,0.0006837661786163,0.47337768210022363,0.027538595639061657,1.3045693619563905,OTM,0.14204478722242575
20764,2020-12-09,0.07,145.0,2020-12-18,AAPL_2020-12-18_K145,121.78,0.024657534246575342,0.0007097480692401,0.5276874939173012,0.019485166500792787,0.9056168840083993,OTM,0.14204478722242575
20765,2020-12-10,0.04,145.0,2020-12-18,AAPL_2020-12-18_K145,123.24,0.021917808219178082,0.0006837661786163,0.486670715081594,0.013191229719882139,0.6185229152221748,OTM,0.14204478722242575
20766,2020-12-11,0.03,145.0,2020-12-18,AAPL_2020-12-18_K145,122.41,0.019178082191780823,0.0006587829548498,0.5196769269759971,0.010249277521846996,0.46161651529372444,OTM,0.14204478722242575
20767,2020-12-14,0.01,145.0,2020-12-18,AAPL_2020-12-18_K145,121.78,0.010958904109589041,0.0006078152428843,0.6233883617860694,0.004127143769040577,0.15532248810585328,OTM,0.14204478722242575
20768,2020-12-15,0.02,145.0,2020-12-18,AAPL_2020-12-18_K145,127.88,0.00821917808219178,0.0007097480692401,0.5795891566863018,0.00902185739068299,0.2823977609832593,OTM,0.14204478722242575
20769,2020-12-16,0.01,145.0,2020-12-18,AAPL_2020-12-18_K145,127.81,0.005479452054794521,0.0007097480692401,0.6580265861651758,0.0051406935094387325,0.14022472011770573,OTM,0.14204478722242575
20770,2020-12-17,0.01,145.0,2020-12-18,AAPL_2020-12-18_K145,128.7,0.0027397260273972603,0.0007856912637671,0.8845212553586828,0.005347583916555832,0.10341125678970318,OTM,0.14204478722242575
20771,2020-12-18,0.01,145.0,2020-12-18,AAPL_2020-12-18_K145,126.655,0.0,0.0008106713171957,,,,OTM,0.14204478722242575
20772,2020-09-21,1.47,150.0,2020-12-18,AAPL_2020-12-18_K150,110.08,0.2410958904109589,0.0007856912637671,0.4923034390591275,0.12334710389176318,11.023445994429173,OTM,0.12334710389176318
20773,2020-09-22,1.55,150.0,2020-12-18,AAPL_2020-12-18_K150,111.81,0.23835616438356164,0.0008866068479668,0.48274520247269403,0.12966251016352343,11.526969645478317,OTM,0.12334710389176318
20774,2020-09-23,0.97,150.0,2020-12-18,AAPL_2020-12-18_K150,107.12,0.2356164383561644,0.0008616286913632,0.47918080552911885,0.09170285646068277,8.561981240892814,OTM,0.12334710389176318
20775,2020-09-24,1.03,150.0,2020-12-18,AAPL_2020-12-18_K150,108.22,0.2328767123287671,0.0009125834690091,0.4770008643136681,0.09641443415298989,8.923329976285256,OTM,0.12334710389176318
20776,2020-09-25,1.25,150.0,2020-12-18,AAPL_2020-12-18_K150,112.28,0.23013698630136986,0.0009125834690091,0.45839306795448187,0.11386687069126789,10.38162000837836,OTM,0.12334710389176318
20777,2020-09-28,1.3,150.0,2020-12-18,AAPL_2020-12-18_K150,114.96,0.2219178082191781,0.0008866068479668,0.44176799245677406,0.1203130225425324,10.853203973149187,OTM,0.12334710389176318
20778,2020-09-29,1.2,150.0,2020-12-18,AAPL_2020-12-18_K150,114.09,0.2191780821917808,0.0008896041848329,0.4446541025146479,0.11323368826098434,10.253896436909436,OTM,0.12334710389176318
20779,2020-09-30,1.24,150.0,2020-12-18,AAPL_2020-12-18_K150,115.81,0.21643835616438356,0.0008126696945134,0.43225347368040645,0.11802000101699678,10.65194739671385,OTM,0.12334710389176318
20780,2020-10-01,1.4,150.0,2020-12-18,AAPL_2020-12-18_K150,116.79,0.2136986301369863,0.0008386482362394,0.43857895025134414,0.1287970491756958,11.347801630215494,OTM,0.12334710389176318
20781,2020-10-02,1.2,150.0,2020-12-18,AAPL_2020-12-18_K150,113.02,0.21095890410958903,0.0008386482362394,0.46535890673140495,0.11186549869494478,9.879295321587195,OTM,0.12334710389176318
20782,2020-10-05,1.22,150.0,2020-12-18,AAPL_2020-12-18_K150,116.5,0.20273972602739726,0.0008636269668516,0.436808801907325,0.11784673643623439,10.360000838329654,OTM,0.12334710389176318
20783,2020-10-06,1.1,150.0,2020-12-18,AAPL_2020-12-18_K150,113.16,0.2,0.0008866068479668,0.4657288897612529,0.1059882052051428,9.26465849841553,OTM,0.12334710389176318
20784,2020-10-07,1.07,150.0,2020-12-18,AAPL_2020-12-18_K150,115.08,0.19726027397260273,0.0009125834690091,0.4437742764872191,0.10654993102953969,9.392888626871487,OTM,0.12334710389176318
20785,2020-10-08,1.02,150.0,2020-12-18,AAPL_2020-12-18_K150,114.97,0.19452054794520549,0.0009125834690091,0.4427222090667155,0.10319391517084048,9.105070222537025,OTM,0.12334710389176318
20786,2020-10-09,1.05,150.0,2020-12-18,AAPL_2020-12-18_K150,116.97,0.1917808219178082,0.0009125834690091,0.426338613579133,0.10788601843492002,9.498584300250783,OTM,0.12334710389176318
20787,2020-10-12,1.93,150.0,2020-12-18,AAPL_2020-12-18_K150,124.4,0.18356164383561643,0.0009125834690091,0.422548092684085,0.17303742667138944,13.640761944817012,OTM,0.12334710389176318
20788,2020-10-13,1.42,150.0,2020-12-18,AAPL_2020-12-18_K150,121.1,0.18082191780821918,0.0009125834690091,0.42590884724031963,0.13780375553433305,11.338968861525357,OTM,0.12334710389176318
20789,2020-10-14,1.31,150.0,2020-12-18,AAPL_2020-12-18_K150,121.19,0.1780821917808219,0.0010134862492662,0.4181082676417711,0.13145848729330978,10.902583995610968,OTM,0.12334710389176318
20790,2020-10-15,1.25,150.0,2020-12-18,AAPL_2020-12-18_K150,120.71,0.17534246575342466,0.0009375603529046,0.42157445950465994,0.1268428881115844,10.511813038399984,OTM,0.12334710389176318
20791,2020-10-16,1.03,150.0,2020-12-18,AAPL_2020-12-18_K150,119.02,0.1726027397260274,0.0008866068479668,0.4228546545215187,0.10969343479689964,9.279271771525114,OTM,0.12334710389176318
20792,2020-10-19,0.7,150.0,2020-12-18,AAPL_2020-12-18_K150,115.98,0.1643835616438356,0.0008616286913632,0.42832321997984146,0.08173332178954262,7.104813265165547,OTM,0.12334710389176318
20793,2020-10-20,0.8,150.0,2020-12-18,AAPL_2020-12-18_K150,117.51,0.16164383561643836,0.0009625366129706,0.4275427698280176,0.09121939125546052,7.7491447860210565,OTM,0.12334710389176318
20794,2020-10-21,0.79,150.0,2020-12-18,AAPL_2020-12-18_K150,116.87,0.1589041095890411,0.0009125834690091,0.4375248418563289,0.0896483413990411,7.5434110610334395,OTM,0.12334710389176318
20795,2020-10-22,0.7,150.0,2020-12-18,AAPL_2020-12-18_K150,115.75,0.15616438356164383,0.0008366499108361,0.44219068010629425,0.08147565200793727,6.894748302736027,OTM,0.12334710389176318
20796,2020-10-23,0.59,150.0,2020-12-18,AAPL_2020-12-18_K150,115.04,0.15342465753424658,0.0008616286913632,0.4375629556419715,0.07190094754574873,6.175996325359153,OTM,0.12334710389176318
20797,2020-10-26,0.64,150.0,2020-12-18,AAPL_2020-12-18_K150,115.05,0.14520547945205478,0.0007856912637671,0.4578247712082983,0.07597943033525274,6.2675619799073035,OTM,0.12334710389176318
20798,2020-10-27,0.62,150.0,2020-12-18,AAPL_2020-12-18_K150,116.6,0.14246575342465753,0.0009145816426785,0.44014105095545425,0.07602148703799377,6.294442652833086,OTM,0.12334710389176318
20799,2020-10-28,0.46,150.0,2020-12-18,AAPL_2020-12-18_K150,111.2,0.13972602739726028,0.0009145816426785,0.48058299732114906,0.05756018883094698,4.792798328229261,OTM,0.12334710389176318
20800,2020-10-29,0.5,150.0,2020-12-18,AAPL_2020-12-18_K150,115.32,0.136986301369863,0.0008386482362394,0.44363107404492175,0.0644449289060095,5.375882955299974,OTM,0.12334710389176318
20801,2020-10-30,0.25,150.0,2020-12-18,AAPL_2020-12-18_K150,108.86,0.13424657534246576,0.0008386482362394,0.4643233147808312,0.03604149204308066,3.1569805555310055,OTM,0.12334710389176318
20802,2020-11-02,0.19,150.0,2020-12-18,AAPL_2020-12-18_K150,108.77,0.12602739726027398,0.0008126696945134,0.4589951054989436,0.029355959112664497,2.580461167626941,OTM,0.12334710389176318
20803,2020-11-03,0.18,150.0,2020-12-18,AAPL_2020-12-18_K150,110.44,0.1232876712328767,0.0009125834690091,0.4410799230249454,0.02880231380870091,2.5507708885185574,OTM,0.12334710389176318
20804,2020-11-04,0.19,150.0,2020-12-18,AAPL_2020-12-18_K150,114.95,0.12054794520547946,0.0008366499108361,0.3988764316420919,0.03203155329051157,2.86690647034078,OTM,0.12334710389176318
20805,2020-11-05,0.24,150.0,2020-12-18,AAPL_2020-12-18_K150,119.03,0.1178082191780822,0.0008616286913632,0.37288027328396955,0.040741026976670154,3.573493326351006,OTM,0.12334710389176318
20806,2020-11-06,0.19,150.0,2020-12-18,AAPL_2020-12-18_K150,118.69,0.11506849315068493,0.0008366499108361,0.36593964020891867,0.03413658260967516,3.0478433903023325,OTM,0.12334710389176318
20807,2020-11-09,0.18,150.0,2020-12-18,AAPL_2020-12-18_K150,116.32,0.10684931506849316,0.0008866068479668,0.4038689223824853,0.03147930708328061,2.692308214911624,OTM,0.12334710389176318
20808,2020-11-10,0.16,150.0,2020-12-18,AAPL_2020-12-18_K150,115.97,0.10410958904109589,0.0009125834690091,0.4054174005258099,0.028661448603669346,2.4513526016066702,OTM,0.12334710389176318
20809,2020-11-11,0.16,150.0,2020-12-18,AAPL_2020-12-18_K150,119.49,0.10136986301369863,0.0009125834690091,0.3695615394852915,0.030531657884304817,2.62654993101561,OTM,0.12334710389176318
20810,2020-11-12,0.14,150.0,2020-12-18,AAPL_2020-12-18_K150,119.21,0.09863013698630137,0.0008616286913632,0.3698729596923241,0.02748910504096587,2.368804840314886,OTM,0.12334710389176318
20811,2020-11-13,0.11,150.0,2020-12-18,AAPL_2020-12-18_K150,119.26,0.0958904109589041,0.0008366499108361,0.3607263791584357,0.022942241097290594,2.0080772579557884,OTM,0.12334710389176318
20812,2020-11-16,0.11,150.0,2020-12-18,AAPL_2020-12-18_K150,120.3,0.08767123287671233,0.0007607105863199,0.3648822807882605,0.023425388784849496,1.9711155711514667,OTM,0.12334710389176318
20813,2020-11-17,0.1,150.0,2020-12-18,AAPL_2020-12-18_K150,119.39,0.08493150684931507,0.0008106713171957,0.3762972066890666,0.021392710072147617,1.7834892691261717,OTM,0.12334710389176318
20814,2020-11-18,0.09,150.0,2020-12-18,AAPL_2020-12-18_K150,118.03,0.0821917808219178,0.0007097480692401,0.3930805761505974,0.01922018132179171,1.5839716772975763,OTM,0.12334710389176318
20815,2020-11-19,0.1,150.0,2020-12-18,AAPL_2020-12-18_K150,118.64,0.07945205479452055,0.0005828301215228,0.3983824439954353,0.02107186401029655,1.6923923255730722,OTM,0.12334710389176318
20816,2020-11-20,0.09,150.0,2020-12-18,AAPL_2020-12-18_K150,117.34,0.07671232876712329,0.0006078152428843,0.41556859832027543,0.018970544447498933,1.5044992631609881,OTM,0.12334710389176318
20817,2020-11-23,0.06,150.0,2020-12-18,AAPL_2020-12-18_K150,113.85,0.0684931506849315,0.0006587829548498,0.46080920686361393,0.013012010802254417,0.9982230277794218,OTM,0.12334710389176318
20818,2020-11-24,0.06,150.0,2020-12-18,AAPL_2020-12-18_K150,115.17,0.06575342465753424,0.0008126696945134,0.4528126657551788,0.013308352327068725,1.0088360759819825,OTM,0.12334710389176318
20819,2020-11-25,0.07,150.0,2020-12-18,AAPL_2020-12-18_K150,116.03,0.06301369863013699,0.0008126696945134,0.4604243310294207,0.015250435697471709,1.1188370812433561,OTM,0.12334710389176318
20820,2020-11-27,0.07,150.0,2020-12-18,AAPL_2020-12-18_K150,116.59,0.057534246575342465,0.0007367285488647,0.473848776146919,0.015397480115523174,1.0831345904661382,OTM,0.12334710389176318
20821,2020-11-30,0.11,150.0,2020-12-18,AAPL_2020-12-18_K150,119.05,0.049315068493150684,0.0007117466482505,0.506437238107797,0.02284463472408634,1.4323769862354045,OTM,0.12334710389176318
20822,2020-12-01,0.13,150.0,2020-12-18,AAPL_2020-12-18_K150,122.72,0.04657534246575343,0.0008106713171957,0.47382376845823315,0.027970911644455247,1.7001738462698988,OTM,0.12334710389176318
20823,2020-12-02,0.12,150.0,2020-12-18,AAPL_2020-12-18_K150,123.08,0.043835616438356165,0.0007607105863199,0.4761606209125988,0.026562310347648235,1.5844612775137685,OTM,0.12334710389176318
20824,2020-12-03,0.08,150.0,2020-12-18,AAPL_2020-12-18_K150,122.94,0.0410958904109589,0.0007347300197821,0.4646140211635661,0.0194732252925236,1.1796684822349977,OTM,0.12334710389176318
20825,2020-12-04,0.07,150.0,2020-12-18,AAPL_2020-12-18_K150,122.25,0.038356164383561646,0.0007347300197821,0.4833950739302888,0.01729292900449156,1.0242461896930297,OTM,0.12334710389176318
20826,2020-12-07,0.05,150.0,2020-12-18,AAPL_2020-12-18_K150,123.75,0.030136986301369864,0.0007097480692401,0.49339575518866524,0.013802522720687,0.7573279498112717,OTM,0.12334710389176318
20827,2020-12-08,0.06,150.0,2020-12-18,AAPL_2020-12-18_K150,124.38,0.0273972602739726,0.0006837661786163,0.5182506181812928,0.01616625683306902,0.8314012527655336,OTM,0.12334710389176318
20828,2020-12-09,0.04,150.0,2020-12-18,AAPL_2020-12-18_K150,121.78,0.024657534246575342,0.0007097480692401,0.5687156168130104,0.011040439246364189,0.5555708348001045,OTM,0.12334710389176318
20829,2020-12-10,0.03,150.0,2020-12-18,AAPL_2020-12-18_K150,123.24,0.021917808219178082,0.0006837661786163,0.5524097402420334,0.009096595677332453,0.44764359992812314,OTM,0.12334710389176318
20830,2020-12-11,0.02,150.0,2020-12-18,AAPL_2020-12-18_K150,122.41,0.019178082191780823,0.0006587829548498,0.5805586031914456,0.006427044680234659,0.30632864081200484,OTM,0.12334710389176318
20831,2020-12-14,0.01,150.0,2020-12-18,AAPL_2020-12-18_K150,121.78,0.010958904109589041,0.0006078152428843,0.7299577401442171,0.003581686512459519,0.13679197747097038,OTM,0.12334710389176318
20832,2020-12-15,0.01,150.0,2020-12-18,AAPL_2020-12-18_K150,127.88,0.00821917808219178,0.0007097480692401,0.661401883860283,0.00426128091762591,0.14535040133853003,OTM,0.12334710389176318
20833,2020-12-16,0.01,150.0,2020-12-18,AAPL_2020-12-18_K150,127.81,0.005479452054794521,0.0007097480692401,0.8125166398321803,0.0042492255656064164,0.11831305154128105,OTM,0.12334710389176318
20834,2020-12-17,0.01,150.0,2020-12-18,AAPL_2020-12-18_K150,128.7,0.0027397260273972603,0.0007856912637671,1.1039878288195426,0.004378272469682197,0.08652577900935665,OTM,0.12334710389176318
20835,2020-12-18,0.01,150.0,2020-12-18,AAPL_2020-12-18_K150,126.655,0.0,0.0008106713171957,,,,OTM,0.12334710389176318
20836,2020-09-21,1.22,155.0,2020-12-18,AAPL_2020-12-18_K155,110.08,0.2410958904109589,0.0007856912637671,0.5033764232340772,0.10379494465291106,9.746526115949306,OTM,0.10379494465291106
20837,2020-09-22,1.27,155.0,2020-12-18,AAPL_2020-12-18_K155,111.81,0.23835616438356164,0.0008866068479668,0.49279060596360447,0.10814944647922142,10.140006979760331,OTM,0.10379494465291106
20838,2020-09-23,0.78,155.0,2020-12-18,AAPL_2020-12-18_K155,107.12,0.2356164383561644,0.0008616286913632,0.48840895074208035,0.07506414435490519,7.3651742214005065,OTM,0.10379494465291106
20839,2020-09-24,0.85,155.0,2020-12-18,AAPL_2020-12-18_K155,108.22,0.2328767123287671,0.0009125834690091,0.48920636265407264,0.08033184850313707,7.7882838755817865,OTM,0.10379494465291106
20840,2020-09-25,0.99,155.0,2020-12-18,AAPL_2020-12-18_K155,112.28,0.23013698630136986,0.0009125834690091,0.4668839955801753,0.09231343266952835,8.913137928226053,OTM,0.10379494465291106
20841,2020-09-28,1.01,155.0,2020-12-18,AAPL_2020-12-18_K155,114.96,0.2219178082191781,0.0008866068479668,0.449614752895802,0.09610116913540145,9.23124664389754,OTM,0.10379494465291106
20842,2020-09-29,0.95,155.0,2020-12-18,AAPL_2020-12-18_K155,114.09,0.2191780821917808,0.0008896041848329,0.45481536015693974,0.09146669585247197,8.778437052063609,OTM,0.10379494465291106
20843,2020-09-30,1.0,155.0,2020-12-18,AAPL_2020-12-18_K155,115.81,0.21643835616438356,0.0008126696945134,0.44527144626086473,0.09635229959294755,9.20161009669712,OTM,0.10379494465291106
20844,2020-10-01,1.1,155.0,2020-12-18,AAPL_2020-12-18_K155,116.79,0.2136986301369863,0.0008386482362394,0.4483336161329424,0.10361568977802266,9.72318226900017,OTM,0.10379494465291106
20845,2020-10-02,0.95,155.0,2020-12-18,AAPL_2020-12-18_K155,113.02,0.21095890410958903,0.0008386482362394,0.47500967569286545,0.0904722017038227,8.462588913728018,OTM,0.10379494465291106
20846,2020-10-05,0.93,155.0,2020-12-18,AAPL_2020-12-18_K155,116.5,0.20273972602739726,0.0008636269668516,0.4447084842507305,0.09258811103746989,8.699315691600557,OTM,0.10379494465291106
20847,2020-10-06,0.84,155.0,2020-12-18,AAPL_2020-12-18_K155,113.16,0.2,0.0008866068479668,0.47258391321295173,0.08346305139345761,7.767730135624171,OTM,0.10379494465291106
20848,2020-10-07,0.85,155.0,2020-12-18,AAPL_2020-12-18_K155,115.08,0.19726027397260273,0.0009125834690091,0.45645194132217215,0.08586041439513631,8.013642118212466,OTM,0.10379494465291106
20849,2020-10-08,0.79,155.0,2020-12-18,AAPL_2020-12-18_K155,114.97,0.19452054794520549,0.0009125834690091,0.45318669528234834,0.08167800733727015,7.657482240476485,OTM,0.10379494465291106
20850,2020-10-09,0.81,155.0,2020-12-18,AAPL_2020-12-18_K155,116.97,0.1917808219178082,0.0009125834690091,0.4375860535369157,0.08498830888052633,7.970148716218364,OTM,0.10379494465291106
20851,2020-10-12,1.47,155.0,2020-12-18,AAPL_2020-12-18_K155,124.4,0.18356164383561643,0.0009125834690091,0.43153830219931566,0.13650918929329103,11.66044098989293,OTM,0.10379494465291106
20852,2020-10-13,1.09,155.0,2020-12-18,AAPL_2020-12-18_K155,121.1,0.18082191780821918,0.0009125834690091,0.4369888779967287,0.1085263407957418,9.589618717197517,OTM,0.10379494465291106
20853,2020-10-14,1.0,155.0,2020-12-18,AAPL_2020-12-18_K155,121.19,0.1780821917808219,0.0010134862492662,0.4296708761454099,0.10286003743259575,9.1615877983286,OTM,0.10379494465291106
20854,2020-10-15,0.94,155.0,2020-12-18,AAPL_2020-12-18_K155,120.71,0.17534246575342466,0.0009375603529046,0.4317098317081549,0.098206917261843,8.754122810676906,OTM,0.10379494465291106
20855,2020-10-16,0.78,155.0,2020-12-18,AAPL_2020-12-18_K155,119.02,0.1726027397260274,0.0008866068479668,0.4345048223742536,0.08501636702074689,7.695566362379185,OTM,0.10379494465291106
20856,2020-10-19,0.53,155.0,2020-12-18,AAPL_2020-12-18_K155,115.98,0.1643835616438356,0.0008616286913632,0.44126984783979617,0.06291859154952624,5.81326368434444,OTM,0.10379494465291106
20857,2020-10-20,0.59,155.0,2020-12-18,AAPL_2020-12-18_K155,117.51,0.16164383561643836,0.0009625366129706,0.43819401530891294,0.0690684399922744,6.278361555473628,OTM,0.10379494465291106
20858,2020-10-21,0.6,155.0,2020-12-18,AAPL_2020-12-18_K155,116.87,0.1589041095890411,0.0009125834690091,0.450689882463483,0.06929830543405395,6.206894121997849,OTM,0.10379494465291106
20859,2020-10-22,0.53,155.0,2020-12-18,AAPL_2020-12-18_K155,115.75,0.15616438356164383,0.0008366499108361,0.4553098750052149,0.06274372050296644,5.6425824032591985,OTM,0.10379494465291106
20860,2020-10-23,0.46,155.0,2020-12-18,AAPL_2020-12-18_K155,115.04,0.15342465753424658,0.0008616286913632,0.4541722617859956,0.05634095059472521,5.108822986514752,OTM,0.10379494465291106
20861,2020-10-26,0.46,155.0,2020-12-18,AAPL_2020-12-18_K155,115.05,0.14520547945205478,0.0007856912637671,0.46675964232042294,0.056346408675943774,4.970907584956971,OTM,0.10379494465291106
20862,2020-10-27,0.48,155.0,2020-12-18,AAPL_2020-12-18_K155,116.6,0.14246575342465753,0.0009145816426785,0.4574500226696496,0.05918496891227015,5.186738491181417,OTM,0.10379494465291106
20863,2020-10-28,0.37,155.0,2020-12-18,AAPL_2020-12-18_K155,111.2,0.13972602739726028,0.0009145816426785,0.49985387266889547,0.046161084227478714,4.021485016599643,OTM,0.10379494465291106
20864,2020-10-29,0.38,155.0,2020-12-18,AAPL_2020-12-18_K155,115.32,0.136986301369863,0.0008386482362394,0.46003844900280233,0.04937436310705949,4.358015265648229,OTM,0.10379494465291106
20865,2020-10-30,0.19,155.0,2020-12-18,AAPL_2020-12-18_K155,108.86,0.13424657534246576,0.0008386482362394,0.4804080419660038,0.02750076100943985,2.5245571918195546,OTM,0.10379494465291106
20866,2020-11-02,0.15,155.0,2020-12-18,AAPL_2020-12-18_K155,108.77,0.12602739726027398,0.0008126696945134,0.47922742133517116,0.022953757979239577,2.100502641059629,OTM,0.10379494465291106
20867,2020-11-03,0.15,155.0,2020-12-18,AAPL_2020-12-18_K155,110.44,0.1232876712328767,0.0009125834690091,0.46617399637468615,0.023392715776567485,2.143354836779402,OTM,0.10379494465291106
20868,2020-11-04,0.15,155.0,2020-12-18,AAPL_2020-12-18_K155,114.95,0.12054794520547946,0.0008366499108361,0.4224604064195198,0.024767603706007016,2.3143838299936434,OTM,0.10379494465291106
20869,2020-11-05,0.18,155.0,2020-12-18,AAPL_2020-12-18_K155,119.03,0.1178082191780822,0.0008616286913632,0.3950867625379425,0.030147922223832918,2.7912073475010377,OTM,0.10379494465291106
20870,2020-11-06,0.15,155.0,2020-12-18,AAPL_2020-12-18_K155,118.69,0.11506849315068493,0.0008366499108361,0.39191341877010893,0.02615986157879058,2.444168092401805,OTM,0.10379494465291106
