Unnamed: 0,date,C,K,expiration_date,option_id,S,TTM,r,IV,delta,initial_moneyness,delta_start
60528,2022-09-12,5.37,165.0,2022-10-21,AAPL_2022-10-21_K165,163.43,0.10684931506849316,0.0301760874100023,0.2748736470681289,0.4897894229507741,OTM,0.29347468417740435
60529,2022-09-13,2.16,165.0,2022-10-21,AAPL_2022-10-21_K165,153.84,0.10410958904109589,0.0316391610655949,0.2951466206225669,0.2568195031068101,OTM,0.29347468417740435
60530,2022-09-14,2.48,165.0,2022-10-21,AAPL_2022-10-21_K165,155.31,0.10136986301369863,0.031461844676009,0.29451630151087965,0.2861941763753577,OTM,0.29347468417740435
60531,2022-09-15,1.69,165.0,2022-10-21,AAPL_2022-10-21_K165,152.37,0.09863013698630137,0.0307357792352157,0.29569347048757855,0.21815017393198655,OTM,0.29347468417740435
60532,2022-09-16,1.45,165.0,2022-10-21,AAPL_2022-10-21_K165,150.7,0.0958904109589041,0.0306775936367168,0.30771235928995777,0.19136711271940005,OTM,0.29347468417740435
60533,2022-09-19,1.89,165.0,2022-10-21,AAPL_2022-10-21_K165,154.48,0.08767123287671233,0.0306756540584586,0.29353966331612724,0.24711692262306256,OTM,0.29347468417740435
60534,2022-09-20,2.75,165.0,2022-10-21,AAPL_2022-10-21_K165,156.9,0.08493150684931507,0.0324129776322122,0.30987501684853247,0.3149882014479255,OTM,0.29347468417740435
60535,2022-09-21,2.06,165.0,2022-10-21,AAPL_2022-10-21_K165,153.72,0.0821917808219178,0.0320111326256839,0.3289606095564843,0.24958478704352405,OTM,0.29347468417740435
60536,2022-09-22,1.59,165.0,2022-10-21,AAPL_2022-10-21_K165,152.74,0.07945205479452055,0.0316091260748283,0.3164594831983514,0.21394783526047895,OTM,0.29347468417740435
60537,2022-09-23,1.15,165.0,2022-10-21,AAPL_2022-10-21_K165,150.43,0.07671232876712329,0.0312767432112891,0.32227925274479385,0.16747734202040254,OTM,0.29347468417740435
60538,2022-09-26,1.16,165.0,2022-10-21,AAPL_2022-10-21_K165,150.77,0.0684931506849315,0.0315732766791047,0.336874559028876,0.1699487788185884,OTM,0.29347468417740435
60539,2022-09-27,1.29,165.0,2022-10-21,AAPL_2022-10-21_K165,151.76,0.06575342465753424,0.0324381480894541,0.33932042820162744,0.18584574403787746,OTM,0.29347468417740435
60540,2022-09-28,0.76,165.0,2022-10-21,AAPL_2022-10-21_K165,149.84,0.06301369863013699,0.0323597303464799,0.3218431343015431,0.12980965437220787,OTM,0.29347468417740435
60541,2022-09-29,0.27,165.0,2022-10-21,AAPL_2022-10-21_K165,142.48,0.06027397260273973,0.0321573647990562,0.35556508976565043,0.05313577849976062,OTM,0.29347468417740435
60542,2022-09-30,0.12,165.0,2022-10-21,AAPL_2022-10-21_K165,138.2,0.057534246575342465,0.0318997494057897,0.36952439981546553,0.026515243496954062,OTM,0.29347468417740435
60543,2022-10-03,0.11,165.0,2022-10-21,AAPL_2022-10-21_K165,142.45,0.049315068493150684,0.0316478807326586,0.33539499071740037,0.027756042076476497,OTM,0.29347468417740435
60544,2022-10-04,0.11,165.0,2022-10-21,AAPL_2022-10-21_K165,146.1,0.04657534246575343,0.0332858288239319,0.29363983964817114,0.03119224108719436,OTM,0.29347468417740435
60545,2022-10-05,0.12,165.0,2022-10-21,AAPL_2022-10-21_K165,146.4,0.043835616438356165,0.0330081860767742,0.30302400685040404,0.03357687320943732,OTM,0.29347468417740435
60546,2022-10-06,0.13,165.0,2022-10-21,AAPL_2022-10-21_K165,145.43,0.0410958904109589,0.0330807482420224,0.33241139869339226,0.03440598088009789,OTM,0.29347468417740435
60547,2022-10-07,0.08,165.0,2022-10-21,AAPL_2022-10-21_K165,140.09,0.038356164383561646,0.0330188288571718,0.39791207242644616,0.020433424343487796,OTM,0.29347468417740435
60548,2022-10-10,0.05,165.0,2022-10-21,AAPL_2022-10-21_K165,140.42,0.030136986301369864,0.0330188288571718,0.41518242704553526,0.014328047635100847,OTM,0.29347468417740435
60549,2022-10-11,0.04,165.0,2022-10-21,AAPL_2022-10-21_K165,138.98,0.0273972602739726,0.0336629898887475,0.44679061300163625,0.011569129592109173,OTM,0.29347468417740435
60550,2022-10-12,0.03,165.0,2022-10-21,AAPL_2022-10-21_K165,138.34,0.024657534246575342,0.0355003395995465,0.4652992418338841,0.009052203185457634,OTM,0.29347468417740435
60551,2022-10-13,0.04,165.0,2022-10-21,AAPL_2022-10-21_K165,142.99,0.021917808219178082,0.0362190974240674,0.42584781297719293,0.012980207548068385,OTM,0.29347468417740435
60552,2022-10-14,0.03,165.0,2022-10-21,AAPL_2022-10-21_K165,138.38,0.019178082191780823,0.0364322135148013,0.5273036744921216,0.009056402096647936,OTM,0.29347468417740435
60553,2022-10-17,0.01,165.0,2022-10-21,AAPL_2022-10-21_K165,142.41,0.010958904109589041,0.0369257741016697,0.5261725841094188,0.004168367711561984,OTM,0.29347468417740435
60554,2022-10-18,0.01,165.0,2022-10-21,AAPL_2022-10-21_K165,143.75,0.00821917808219178,0.0384665827145428,0.5727599162001752,0.004357235431422486,OTM,0.29347468417740435
60555,2022-10-19,0.01,165.0,2022-10-21,AAPL_2022-10-21_K165,143.86,0.005479452054794521,0.0389350954453499,0.6984277625113964,0.004371308560990388,OTM,0.29347468417740435
60556,2022-10-20,0.01,165.0,2022-10-21,AAPL_2022-10-21_K165,143.39,0.0027397260273972603,0.0390303104124451,1.009700366788226,0.004298336744170547,OTM,0.29347468417740435
60557,2022-10-21,0.01,165.0,2022-10-21,AAPL_2022-10-21_K165,147.27,0.0,0.0386946132485307,,,OTM,0.29347468417740435
60588,2022-09-06,1.61,170.0,2022-10-21,AAPL_2022-10-21_K170,154.53,0.1232876712328767,0.0287011530121659,0.2875908692165239,0.1950842556269557,OTM,0.1950842556269557
60589,2022-09-07,1.53,170.0,2022-10-21,AAPL_2022-10-21_K170,155.96,0.12054794520547946,0.0294141315830746,0.2666071109613137,0.19860175500318622,OTM,0.1950842556269557
60590,2022-09-08,1.1,170.0,2022-10-21,AAPL_2022-10-21_K170,154.46,0.1178082191780822,0.0296364691283063,0.2581609906366264,0.15910091986198005,OTM,0.1950842556269557
60591,2022-09-09,1.32,170.0,2022-10-21,AAPL_2022-10-21_K170,157.37,0.11506849315068493,0.0296791833449632,0.2400795702120506,0.19344354214415405,OTM,0.1950842556269557
60592,2022-09-12,3.12,170.0,2022-10-21,AAPL_2022-10-21_K170,163.43,0.10684931506849316,0.0301760874100023,0.2593004697682084,0.35027250837677393,OTM,0.1950842556269557
60593,2022-09-13,1.13,170.0,2022-10-21,AAPL_2022-10-21_K170,153.84,0.10410958904109589,0.0316391610655949,0.285652388255209,0.1581956961615001,OTM,0.1950842556269557
60594,2022-09-14,1.29,170.0,2022-10-21,AAPL_2022-10-21_K170,155.31,0.10136986301369863,0.031461844676009,0.2826702051219119,0.17780759613808395,OTM,0.1950842556269557
60595,2022-09-15,0.87,170.0,2022-10-21,AAPL_2022-10-21_K170,152.37,0.09863013698630137,0.0307357792352157,0.2895768061590399,0.13027314469272155,OTM,0.1950842556269557
60596,2022-09-16,0.76,170.0,2022-10-21,AAPL_2022-10-21_K170,150.7,0.0958904109589041,0.0306775936367168,0.3037442616422705,0.11450783611924775,OTM,0.1950842556269557
60597,2022-09-19,0.92,170.0,2022-10-21,AAPL_2022-10-21_K170,154.48,0.08767123287671233,0.0306756540584586,0.28384183235872157,0.14342111254490503,OTM,0.1950842556269557
60598,2022-09-20,1.44,170.0,2022-10-21,AAPL_2022-10-21_K170,156.9,0.08493150684931507,0.0324129776322122,0.2977192929009659,0.19790883562914346,OTM,0.1950842556269557
60599,2022-09-21,1.05,170.0,2022-10-21,AAPL_2022-10-21_K170,153.72,0.0821917808219178,0.0320111326256839,0.3170760241737717,0.1508012084708314,OTM,0.1950842556269557
60600,2022-09-22,0.76,170.0,2022-10-21,AAPL_2022-10-21_K170,152.74,0.07945205479452055,0.0316091260748283,0.3060940392360516,0.1212785766432436,OTM,0.1950842556269557
60601,2022-09-23,0.55,170.0,2022-10-21,AAPL_2022-10-21_K170,150.43,0.07671232876712329,0.0312767432112891,0.3164173466225889,0.0926980487829876,OTM,0.1950842556269557
60602,2022-09-26,0.55,170.0,2022-10-21,AAPL_2022-10-21_K170,150.77,0.0684931506849315,0.0315732766791047,0.3305275594362391,0.09350434248935763,OTM,0.1950842556269557
60603,2022-09-27,0.59,170.0,2022-10-21,AAPL_2022-10-21_K170,151.76,0.06575342465753424,0.0324381480894541,0.3289858820026471,0.10063549834483848,OTM,0.1950842556269557
60604,2022-09-28,0.32,170.0,2022-10-21,AAPL_2022-10-21_K170,149.84,0.06301369863013699,0.0323597303464799,0.3163352507227287,0.06372223430332023,OTM,0.1950842556269557
60605,2022-09-29,0.13,170.0,2022-10-21,AAPL_2022-10-21_K170,142.48,0.06027397260273973,0.0321573647990562,0.36262880790791213,0.02759854222892899,OTM,0.1950842556269557
60606,2022-09-30,0.07,170.0,2022-10-21,AAPL_2022-10-21_K170,138.2,0.057534246575342465,0.0318997494057897,0.38915429397764734,0.0156864392625805,OTM,0.1950842556269557
60607,2022-10-03,0.05,170.0,2022-10-21,AAPL_2022-10-21_K170,142.45,0.049315068493150684,0.0316478807326586,0.3495804194824693,0.013256745735955883,OTM,0.1950842556269557
60608,2022-10-04,0.06,170.0,2022-10-21,AAPL_2022-10-21_K170,146.1,0.04657534246575343,0.0332858288239319,0.3218313873773497,0.016822205987476583,OTM,0.1950842556269557
60609,2022-10-05,0.06,170.0,2022-10-21,AAPL_2022-10-21_K170,146.4,0.043835616438356165,0.0330081860767742,0.3279915010441492,0.01696157799907945,OTM,0.1950842556269557
60610,2022-10-06,0.06,170.0,2022-10-21,AAPL_2022-10-21_K170,145.43,0.0410958904109589,0.0330807482420224,0.3521086833556485,0.01649502226816773,OTM,0.1950842556269557
60611,2022-10-07,0.05,170.0,2022-10-21,AAPL_2022-10-21_K170,140.09,0.038356164383561646,0.0330188288571718,0.43003725409663435,0.012528595867233646,OTM,0.1950842556269557
60612,2022-10-10,0.04,170.0,2022-10-21,AAPL_2022-10-21_K170,140.42,0.030136986301369864,0.0330188288571718,0.46693944110533603,0.01057119073544553,OTM,0.1950842556269557
60613,2022-10-11,0.02,170.0,2022-10-21,AAPL_2022-10-21_K170,138.98,0.0273972602739726,0.0336629898887475,0.4733105949110746,0.00585644360700028,OTM,0.1950842556269557
60614,2022-10-12,0.02,170.0,2022-10-21,AAPL_2022-10-21_K170,138.34,0.024657534246575342,0.0355003395995465,0.5093837706384147,0.005776219252755927,OTM,0.1950842556269557
60615,2022-10-13,0.02,170.0,2022-10-21,AAPL_2022-10-21_K170,142.99,0.021917808219178082,0.0362190974240674,0.46152309290103216,0.006450152351376549,OTM,0.1950842556269557
60616,2022-10-14,0.01,170.0,2022-10-21,AAPL_2022-10-21_K170,138.38,0.019178082191780823,0.0364322135148013,0.5370850478447102,0.0032612491931652203,OTM,0.1950842556269557
60617,2022-10-17,0.01,170.0,2022-10-21,AAPL_2022-10-21_K170,142.41,0.010958904109589041,0.0369257741016697,0.6203281630214991,0.0035908886254439765,OTM,0.1950842556269557
