Unnamed: 0,date,C,K,expiration_date,initial_moneyness,option_id,S,TTM,r,IV,delta
8364,2020-09-01,1.88,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,117.8672376,0.1232876712328767,0.0010164832058567,0.35327625014985814,0.23366937157992052
8365,2020-09-02,4.4,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,122.43292152,0.12054794520547946,0.0010164832058567,0.43443335836233155,0.3739674751382962
8366,2020-09-03,3.22,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,118.8701598,0.1178082191780822,0.0009905092836731,0.441150529036146,0.3034088427291155
8367,2020-09-04,2.36,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.8165572,0.11506849315068493,0.0010414574948275,0.4247071433598053,0.2516360831430714
8368,2020-09-08,1.82,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,115.77542844,0.10410958904109589,0.0010674300937372,0.420762191025433,0.21626774835509877
8369,2020-09-09,1.58,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.77835064,0.10136986301369863,0.0010644332898286,0.3842151042982965,0.20760946059591112
8370,2020-09-10,1.1,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,115.15457184,0.09863013698630137,0.0010394595746623,0.3711095834830014,0.16323152294347626
8371,2020-09-11,1.12,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.01421944,0.0958904109589041,0.0010644332898286,0.36260389377512875,0.1693749443630898
8372,2020-09-14,0.95,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.61597276,0.08767123287671233,0.0009885112617148,0.34768303003591483,0.15791383529534564
8373,2020-09-15,0.98,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.95028016,0.08493150684931507,0.0009885112617148,0.3503944639743672,0.1625429004451911
8374,2020-09-16,1.38,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,118.65047208,0.0821917808219178,0.0010134862492662,0.365862858179123,0.2067641768453573
8375,2020-09-17,1.53,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,119.31908688,0.07945205479452055,0.0008616286913632,0.37278620043938343,0.22281867727327342
8376,2020-09-18,0.9,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,117.25593264,0.07671232876712329,0.0008106713171957,0.35240943396873964,0.15682057363437157
8377,2020-09-21,0.45,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,114.858471,0.0684931506849315,0.0007856912637671,0.34877929722069945,0.09502838349945208
8378,2020-09-22,0.47,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,115.10681364,0.06575342465753424,0.0008866068479668,0.3551818711376117,0.09856643875008053
8379,2020-09-23,0.35,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,113.50213812,0.06301369863013699,0.0008616286913632,0.36729771607551465,0.07704487567492709
8380,2020-09-24,0.25,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,112.79531676,0.06027397260273973,0.0009125834690091,0.3614319831280799,0.05999194056973941
8381,2020-09-25,0.3,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,113.6167578,0.057534246575342465,0.0009125834690091,0.3690180427523742,0.06983969694833277
8382,2020-09-28,0.35,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.27211372,0.049315068493150684,0.0008866068479668,0.356602376514109,0.08548018382071726
8383,2020-09-29,0.27,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,115.51753416,0.04657534246575343,0.0008896041848329,0.36104124126229464,0.06992211277892785
8384,2020-09-30,0.25,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.21480388,0.043835616438356165,0.0008126696945134,0.3510127180421413,0.06837020239441573
8385,2020-10-01,0.23,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,115.66080876,0.0410958904109589,0.0008386482362394,0.3679858041354732,0.06314132890431905
8386,2020-10-02,0.25,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,115.16412348,0.038356164383561646,0.0008386482362394,0.39918654754256777,0.06546171221852935
8387,2020-10-05,0.19,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.53955964,0.030136986301369864,0.0008636269668516,0.3911705497533866,0.057597559618709125
8388,2020-10-06,0.21,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,116.50135308,0.0273972602739726,0.0008866068479668,0.4200035367920131,0.06155120794771639
8389,2020-10-07,0.25,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,118.50719748,0.024657534246575342,0.0009125834690091,0.402771214982852,0.07614001002487147
8390,2020-10-08,2.8,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,125.59451436,0.021917808219178082,0.0009125834690091,0.6196984502789398,0.370816301542936
8391,2020-10-09,0.94,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,122.06040756,0.019178082191780823,0.0009125834690091,0.5171661202797693,0.1993770661849908
8392,2020-10-12,0.56,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,121.50641244,0.010958904109589041,0.0009125834690091,0.5972197008693106,0.14701633653109647
8393,2020-10-13,0.18,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,119.4910164,0.00821917808219178,0.0009125834690091,0.6020020294876814,0.06462725348862183
8394,2020-10-14,0.14,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,120.29335416,0.005479452054794521,0.0010134862492662,0.6542396408487399,0.05727832642221112
8395,2020-10-15,0.02,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,119.29043196,0.0027397260273972603,0.0009375603529046,0.7292771960467923,0.012771126399775798
8396,2020-10-16,0.01,130.0,2020-10-16,OTM,IBM_2020-10-16_K130,120.28380252,0.0,0.0008866068479668,,
8427,2020-10-06,11.05,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,116.50135308,0.1232876712328767,0.0008866068479668,0.6350624381921088,0.5675545139847692
8428,2020-10-07,10.65,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,118.50719748,0.12054794520547946,0.0009125834690091,0.5436891383087546,0.6002954454704336
8429,2020-10-08,16.7,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,125.59451436,0.1178082191780822,0.0009125834690091,0.6428203014796399,0.6950529698701176
8430,2020-10-09,14.23,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,122.06040756,0.11506849315068493,0.0009125834690091,0.6442785336964035,0.6489132279535608
8431,2020-10-12,13.02,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,121.50641244,0.10684931506849316,0.0009125834690091,0.6110115657738245,0.6465054905227986
8432,2020-10-13,11.45,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,119.4910164,0.10410958904109589,0.0009125834690091,0.5987648807126384,0.6161482413973898
8435,2020-10-16,11.93,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,120.28380252,0.0958904109589041,0.0008866068479668,0.6229422912037972,0.6292116310226893
8436,2020-10-19,11.56,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,119.89218528,0.08767123287671233,0.0008616286913632,0.6422786261878025,0.6234485055896342
8437,2020-10-20,4.78,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,112.10759868,0.08493150684931507,0.0009625366129706,0.46346335269934397,0.4520608380030311
8438,2020-10-21,3.2,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,109.90116984,0.0821917808219178,0.0009125834690091,0.4174986094189987,0.3750841164961385
8439,2020-10-22,3.35,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,110.56978464,0.07945205479452055,0.0008366499108361,0.4157180472581388,0.391235495522133
8440,2020-10-23,3.24,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,110.799024,0.07671232876712329,0.0008616286913632,0.40611308650577266,0.39203464657942433
8441,2020-10-26,1.85,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,107.18850408,0.0684931506849315,0.0007856912637671,0.41171253526394797,0.2747660697106614
8442,2020-10-27,1.18,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,105.60293184,0.06575342465753424,0.0009145816426785,0.3865474048266996,0.2090102921210602
8443,2020-10-28,0.85,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,101.8682406,0.06301369863013699,0.0009145816426785,0.444365594356201,0.15133779066552328
8444,2020-10-29,0.95,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,104.02691124,0.06027397260273973,0.0008386482362394,0.4139832311108862,0.17479952075386046
8445,2020-10-30,1.9,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,106.65361224,0.057534246575342465,0.0008386482362394,0.47222336791369945,0.27154938775082704
8446,2020-11-02,1.97,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,107.84756724,0.049315068493150684,0.0008126696945134,0.4770625477023638,0.29020945906080164
8447,2020-11-03,2.28,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,109.04152224,0.04657534246575343,0.0009125834690091,0.4840156405623913,0.32394420810736024
8448,2020-11-04,0.89,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,106.8828516,0.043835616438356165,0.0008366499108361,0.3858761036802695,0.19347005393483868
8449,2020-11-05,1.48,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,109.62417228,0.0410958904109589,0.0008616286913632,0.38942880357447035,0.28552692267704
8450,2020-11-06,1.0,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,108.92690256,0.038356164383561646,0.0008366499108361,0.3598460267153426,0.2314264225226758
8451,2020-11-09,2.3,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,110.35009692,0.030136986301369864,0.0008866068479668,0.5414427274354774,0.34759171512484544
8452,2020-11-10,4.05,115.0,2020-11-20,ATM,IBM_2020-11-20_K115,112.62338724,0.0273972602739726,0.0009125834690091,0.6856830940734959,0.44945872815217824
